,Algorithm,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
41,PLSRegression,BIGC670101,0.6237792185548316,3.553410425385035,12.626725651235056,1.2091121412916561,2.884329014144077,0.6331508971365987
42,PLSRegression,BIOV880101,0.6237131672197559,3.5561812731749423,12.646425247680153,1.2104654206941854,2.8896648549095714,0.6326852571736894
43,PLSRegression,BIOV880102,0.6230492601011068,3.5574142119584082,12.655195875443662,1.2136961308878165,2.8900040461120433,0.6325153039990854
44,PLSRegression,BLAM930101,0.6229844772725573,3.5592870450878387,12.668524269330117,1.2141464331510423,2.8922886623669752,0.6312314059556345
45,PLSRegression,BLAS910101,0.6226868081558838,3.565682676561594,12.714092949931453,1.2156297466781054,2.894150806885842,0.6311594829947629
46,PLSRegression,BROC820101,0.6226709318516352,3.5665140458966644,12.720022439578194,1.2225077635412143,2.895147839758643,0.6303337302331263
47,PLSRegression,BROC820102,0.6224391118956988,3.574767347966253,12.778961592085679,1.2242362211114293,2.8964856025286796,0.6302135452214146
48,PLSRegression,BULH740101,0.621955510638001,3.575051596097743,12.780993914761018,1.22424629268479,2.9053670138224468,0.6302093859285001
49,PLSRegression,BULH740102,0.6218670754633637,3.576982517330376,12.794803929287152,1.2283660962375382,2.91061527130552,0.6290791271014682
50,PLSRegression,BUNA790101,0.621705120754025,3.5835823832429425,12.842062697489167,1.2294884160712414,2.9126395615735317,0.6286976894974652
51,PLSRegression,BUNA790102,0.6208452620509199,3.5859163119223814,12.858795796111012,1.2299869046681935,2.9145772727844745,0.6283258221904703
52,PLSRegression,BUNA790103,0.6202097610439179,3.587940516607733,12.873317150715366,1.233629044260994,2.915301635947163,0.6261322944162073
53,PLSRegression,BURA740101,0.6199144971398549,3.5884525140033565,12.87699144525701,1.2350592212546605,2.915374518721151,0.6251132544816416
54,PLSRegression,BURA740102,0.6193404987278465,3.590128508266167,12.889022705865452,1.2363704365098618,2.9209993217013834,0.6245059424048138
55,PLSRegression,CASG920101,0.6192305303617256,3.5905203853643664,12.891836637717079,1.2379683315033667,2.9211126036094246,0.621731397954414
56,PLSRegression,CEDJ970101,0.6184462071860337,3.598337645178797,12.948033808710889,1.2384302612928195,2.922623138169931,0.6216239297860431
57,PLSRegression,CEDJ970102,0.61785199895117,3.6007881898464196,12.965675588137454,1.240157824298233,2.9243686202070505,0.6215321833724312
58,PLSRegression,CEDJ970103,0.6177627125393023,3.6019632525493623,12.974139272715982,1.2423007207342922,2.925967872597467,0.6208624494996158
59,PLSRegression,CEDJ970104,0.6171183972787098,3.611056284449595,13.039727489462914,1.2433090190357092,2.9292142424509073,0.6203652652674005
60,PLSRegression,CEDJ970105,0.6170406469943127,3.611725703452746,13.044562556981234,1.2440522033883201,2.9320074114406594,0.6195514964814706
61,PLSRegression,CHAM810101,0.6170249880358163,3.6130261499448553,13.053957960185345,1.2449802879007918,2.932938798311833,0.6186356378617712
62,PLSRegression,CHAM820101,0.6168911778826438,3.6137301816210967,13.059045825559243,1.2467128035993615,2.9329823904949257,0.6184924594942514
63,PLSRegression,CHAM820102,0.616725288375285,3.614388126100347,13.063801526095178,1.2470590432689417,2.935328212953239,0.6176706317733429
64,PLSRegression,CHAM830101,0.6166139810587168,3.6176495070314982,13.087387955725243,1.2477199548520919,2.93554715108121,0.6174050621220566
65,PLSRegression,CHAM830102,0.6165432781352584,3.620054666863963,13.104795791083555,1.2478147388928602,2.936084678353094,0.6173265866446778
66,PLSRegression,CHAM830103,0.6160643558474188,3.621716291134674,13.116828893470297,1.2489749400034256,2.937618249838035,0.6161992540304725
67,PLSRegression,CHAM830104,0.6155951962899364,3.6231714527908516,13.12737137631857,1.2498794107749218,2.9378920758390445,0.6154394604996714
68,PLSRegression,CHAM830105,0.6155919592016202,3.624098035512706,13.134086571007057,1.2504451326993677,2.938898555655292,0.6149578690982603
69,PLSRegression,CHAM830106,0.6153823127698708,3.627484662303397,13.15864497524639,1.2540420717298948,2.938899407065037,0.6132060167151633
70,PLSRegression,CHAM830107,0.6153568455356955,3.6286232202548794,13.16690647457289,1.2544943016816525,2.939387353136852,0.6127798875666058
71,PLSRegression,CHAM830108,0.6145929645814758,3.629450313149481,13.172909575620865,1.2551575503485402,2.946376430175194,0.6125991513253235
72,PLSRegression,CHOC750101,0.614459120985098,3.631294835771204,13.186302184298615,1.255710561057644,2.9465172702951206,0.6109139411444928
73,PLSRegression,CHOC760101,0.6142062795333396,3.632255479473515,13.193279868165375,1.2594692558253942,2.9471491831507475,0.6087730828316131
74,PLSRegression,CHOC760102,0.6141746060194879,3.6345656706707947,13.210067614418643,1.2597075720371098,2.9502089668765055,0.6080153857244973
75,PLSRegression,CHOC760103,0.6141534587164842,3.6432143903400545,13.273011093980855,1.2604820325721318,2.9541077139847496,0.6077661308095452
76,PLSRegression,CHOC760104,0.6136599060681653,3.6448979352864392,13.285280958655349,1.2624329452776462,2.955593121099232,0.6071660438154657
77,PLSRegression,CHOP780101,0.6131352228689706,3.647371960066686,13.303322215080698,1.2629378446753263,2.9573401518381397,0.6066954605735769
78,PLSRegression,CHOP780201,0.6129712569962882,3.6527340323663595,13.342465911207405,1.2630989519732716,2.962884943543039,0.6065250320756459
79,PLSRegression,CHOP780202,0.6123036390521601,3.6597344985719378,13.393656600037593,1.2640874414936167,2.963382848280028,0.6058087194364199
80,PLSRegression,CHOP780203,0.6121432712103125,3.660867899749764,13.40195377941825,1.2647403590068815,2.968018090449142,0.6049016158930156
81,PLSRegression,CHOP780204,0.6121111612061088,3.661103163325114,13.403676372509157,1.2671888788347625,2.9756447216663435,0.6045350018276683
82,PLSRegression,CHOP780205,0.6116366903674791,3.668739039642738,13.459646140998718,1.267335738415796,2.9760401955728124,0.6035993296210082
83,PLSRegression,CHOP780206,0.6114756800390746,3.6707887413614184,13.474689983705748,1.2674005741847036,2.976177917253822,0.6033563605382282
84,PLSRegression,CHOP780207,0.6112132880144134,3.6747576171948104,13.50384354513128,1.2681786182451793,2.9787194087040803,0.6032895199723404
85,PLSRegression,CHOP780208,0.6105288386065948,3.678437808293887,13.530904709485936,1.2690568033565326,2.980628378650256,0.6026108446207696
86,PLSRegression,CHOP780209,0.6103507447032099,3.6835803473855777,13.568764175645253,1.2715190202807871,2.983171455488629,0.6012211001565991
87,PLSRegression,CHOP780210,0.6101817670535351,3.6853929283890667,13.582121036620142,1.274304252905386,2.9852548871138507,0.5999161878698733
88,PLSRegression,CHOP780211,0.6101301036102699,3.694658245304889,13.650499549599399,1.2751096553503343,2.9915648777460815,0.5998039548144823
89,PLSRegression,CHOP780212,0.6099580877834481,3.696930562892189,13.667295586846357,1.2766248668618716,2.993643040136316,0.5992727675290381
90,PLSRegression,CHOP780213,0.6095657483424124,3.7008896726865417,13.696584369397897,1.278561438899448,2.993674766215629,0.5985885999459023
91,PLSRegression,CHOP780214,0.6093680933709573,3.7022113699664416,13.706369027908798,1.279687997373569,2.9947645529608047,0.5983523236430079
92,PLSRegression,CHOP780215,0.6093131015070566,3.7034329913928308,13.71541592173685,1.2834855492852668,2.9970682754322975,0.5976623858896344
93,PLSRegression,CHOP780216,0.60915958132924,3.703564864294893,13.716392704039649,1.2848018782407453,3.0000346014605266,0.5973254541014668
94,PLSRegression,CIDH920101,0.6091213283417569,3.7046981040497533,13.724788042149838,1.2849279422971265,3.0006603465332704,0.5967704737506836
95,PLSRegression,CIDH920102,0.6089445384806137,3.705046978470521,13.727373112673538,1.2866060862643178,3.00086521912076,0.596458352389752
96,PLSRegression,CIDH920103,0.6086270744920264,3.7051321871893976,13.72800452454689,1.2871004184679484,3.0017291799358485,0.5954208460719925
97,PLSRegression,CIDH920104,0.6083627913164155,3.70590310404486,13.733717816569328,1.2882243146078858,3.00556963505415,0.5948301505029205
98,PLSRegression,CIDH920105,0.6082269086146397,3.706781574918016,13.740229644151688,1.2895437089302695,3.0055754987879317,0.5947847798943882
99,PLSRegression,COHE430101,0.6079776436339486,3.711744088081987,13.77704417541158,1.2905462633432427,3.0083129146938927,0.5945720273372657
100,PLSRegression,CORJ870101,0.60786375827919,3.715210146323079,13.802786431341952,1.290647178412601,3.017106718804841,0.5945611134332985
101,PLSRegression,CORJ870102,0.6074090564447596,3.7157714648968736,13.806957579341859,1.2926366491215757,3.02005458503734,0.5942100349984161
102,PLSRegression,CORJ870103,0.6072683108442627,3.71631653982328,13.811008624164074,1.2936932836536308,3.0248559991509865,0.5928074785759467
103,PLSRegression,CORJ870104,0.606959009715174,3.7237863179819968,13.866584541989916,1.2953942385041226,3.0258451897939493,0.5926314237827257
104,PLSRegression,CORJ870105,0.6068602592591129,3.72819537353163,13.899440743222652,1.297108010975239,3.0299187596367205,0.5925507252631939
105,PLSRegression,CORJ870106,0.6065070804957712,3.734568244764924,13.946999974806566,1.297189887483595,3.0300149495901,0.5921532960226813
106,PLSRegression,CORJ870107,0.6063978870694506,3.7353481438690728,13.952825755906126,1.3005586310434303,3.0312858589876623,0.5919828960283489
107,PLSRegression,CORJ870108,0.6063817611942153,3.7360266957314323,13.957895471217924,1.3007245103934417,3.0379660731977856,0.5918719416747427
108,PLSRegression,COSI940101,0.6063096964796825,3.737192388677734,13.966606949990787,1.303379712418773,3.0381929971133217,0.5916040025216986
109,PLSRegression,COWR900101,0.6062918706831794,3.740428298492826,13.99080385616594,1.304415822890469,3.0390047187579468,0.5911015063912475
110,PLSRegression,CRAJ730101,0.6059087564399189,3.740984806689861,13.994967323884378,1.3060787216182779,3.0398481491038334,0.5907771327987321
111,PLSRegression,CRAJ730102,0.605816963384896,3.742462548140597,14.00602592423501,1.3070057311260594,3.039977777657662,0.5905924980346737
112,PLSRegression,CRAJ730103,0.6055205784552462,3.7438954404240152,14.016753068827732,1.3085216394087187,3.0402669725241402,0.5902317624132845
113,PLSRegression,DAWD720101,0.6055030229776007,3.744056264793451,14.017957313939089,1.3093903056308782,3.042361159748369,0.5900116536815466
114,PLSRegression,DAYM780101,0.6050977719046384,3.7460103533610285,14.032593567488018,1.3097881952798605,3.04431559759981,0.5893657363825406
115,PLSRegression,DAYM780201,0.6050325914100371,3.746222511387829,14.034183104828932,1.3111600657153148,3.0452013385427774,0.589103215486524
116,PLSRegression,DESM900101,0.604833615016413,3.7535161899684666,14.088883788355394,1.313613493771564,3.046333974684395,0.5882086383399269
117,PLSRegression,DESM900102,0.6047714767941972,3.7603006468709044,14.139860954857742,1.314314013459564,3.047560397906589,0.5870840461753035
118,PLSRegression,DIGM050101,0.6044988606488918,3.7635184095113847,14.164070818731103,1.314429767426135,3.0495516915442558,0.5862535594209446
119,PLSRegression,EISD840101,0.6040385229087961,3.7725383425562273,14.232045546056888,1.3147116257509883,3.0512011896730082,0.5861706458994824
120,PLSRegression,EISD860101,0.6038350629421663,3.7769673954926732,14.265482706614709,1.318770593204621,3.052387556866298,0.5861479857011503
121,PLSRegression,EISD860102,0.6035171610672596,3.77909809547892,14.281582415252402,1.319919896323734,3.0561975405263304,0.5860635604872879
122,PLSRegression,EISD860103,0.6034624543401591,3.780067963291227,14.288913807100686,1.321717022988318,3.059749157308429,0.5860232022634209
123,PLSRegression,ENGD860101,0.603419056798638,3.7807770766762254,14.294275303520426,1.3221996530932176,3.0605123789083613,0.5859317414395923
124,PLSRegression,FASG760101,0.6032830774971636,3.7836152786380826,14.315744576743535,1.3224444701054314,3.0608744780729906,0.585773276603844
125,PLSRegression,FASG760102,0.6032346707372304,3.7871431151197137,14.342452974398649,1.3239771617497087,3.0628358024461715,0.5849451028501338
126,PLSRegression,FASG760103,0.6028641170763686,3.787353010408515,14.34404282545044,1.3247984338110885,3.062972358290787,0.5846995130130015
127,PLSRegression,FASG760104,0.6023691738785838,3.790025728139172,14.364295019956861,1.324918565300974,3.0658293375985726,0.5838389076525559
128,PLSRegression,FASG760105,0.601746535170724,3.790420645772942,14.367288671901765,1.3255953643111018,3.067546886350514,0.5812713685074742
129,PLSRegression,FASG890101,0.6013418052814661,3.79180297936333,14.377769834308626,1.3260810547611963,3.0719994786049307,0.5805818629544031
130,PLSRegression,FAUJ830101,0.6012291707294184,3.7922103953398874,14.380859682523905,1.3265684340523682,3.0764629797168452,0.5805630269396258
131,PLSRegression,FAUJ880101,0.6012144672005197,3.7946568608804685,14.39942069182721,1.32875144955837,3.0770668695275463,0.580551399695387
132,PLSRegression,FAUJ880102,0.60070349304531,3.7947783373380375,14.400342629530039,1.32907482976443,3.078170065844109,0.5805429356960954
133,PLSRegression,FAUJ880103,0.6006927646766289,3.7966128480981824,14.414269118344192,1.3294646980818348,3.0853186852054444,0.5803584030558588
134,PLSRegression,FAUJ880104,0.6005036178708733,3.801663437947405,14.452644895426083,1.3325037802834512,3.085970274900159,0.5801913274979054
135,PLSRegression,FAUJ880105,0.6004351822356863,3.804150644517068,14.471562126179624,1.3326807791268342,3.0892362634800743,0.5800943847537698
136,PLSRegression,FAUJ880106,0.6004220292409749,3.8046938372256522,14.475695195022858,1.333111502895959,3.090178983030315,0.5796959521043858
137,PLSRegression,FAUJ880107,0.6003825614419878,3.8066763286503207,14.490784671106685,1.3342766058567956,3.091722731160806,0.5795146702724261
138,PLSRegression,FAUJ880108,0.6001544336022762,3.8078142939573714,14.499449697266076,1.3347912390891203,3.095628091902647,0.5792843018536691
139,PLSRegression,FAUJ880109,0.5999786198974135,3.808567933469574,14.505189703852704,1.334869132858736,3.0965000894754944,0.578214901282497
140,PLSRegression,FAUJ880110,0.5998835251579404,3.808902619216176,14.507739162671847,1.3356086255722541,3.096969474000276,0.5772669055624886
141,PLSRegression,FAUJ880111,0.599759625721499,3.808955128907258,14.508139174028905,1.3365290882163279,3.101916412568172,0.5766746078942975
142,PLSRegression,FAUJ880112,0.5997454932412489,3.8092167247493953,14.51013205611051,1.3365414945488143,3.104832085915412,0.576506187278733
143,PLSRegression,FAUJ880113,0.5995239059069184,3.813471166521369,14.542562337889851,1.3365689205803468,3.1065618886287076,0.5759993752288785
144,PLSRegression,FINA770101,0.599429475156834,3.814577509185361,14.551001573582791,1.336823976903553,3.106626734730767,0.5758658596527122
145,PLSRegression,FINA910101,0.5994252693972862,3.8155250610615514,14.558231491588755,1.3398479669359402,3.1066449151703557,0.5757351325386326
146,PLSRegression,FINA910102,0.5991958488460046,3.8225467664892614,14.611863781997508,1.3416185386579036,3.1068174951167387,0.5750804037659718
147,PLSRegression,FINA910103,0.5990893955522882,3.8237014827293634,14.62069302902673,1.3418224015242373,3.108395331966632,0.5746014477438306
148,PLSRegression,FINA910104,0.5985965691887251,3.8240648828296293,14.623472228090787,1.3422717698764892,3.109910247365667,0.5744379922750296
149,PLSRegression,FODM020101,0.5981601088978148,3.8256235617503176,14.635395636219187,1.3430702973698918,3.1103571743494633,0.5726335285370112
150,PLSRegression,FUKS010101,0.597806125615957,3.8258642105498812,14.637236957566467,1.343305215203053,3.1143541239314785,0.5724252812736573
151,PLSRegression,FUKS010102,0.5974949847892304,3.829338735529802,14.66383515142898,1.3433419359233834,3.1178345336447864,0.5724232383008285
152,PLSRegression,FUKS010103,0.5973810730033619,3.82936198342305,14.664013200085716,1.3433482624561899,3.118798820255396,0.5710042694631214
153,PLSRegression,FUKS010104,0.5973800605183792,3.83354219088659,14.696045729307558,1.3436393118524212,3.1250953917954085,0.5702030604253827
154,PLSRegression,FUKS010105,0.597112490811377,3.8371678187934273,14.723856869583907,1.3440133977719917,3.1255258103543375,0.5695249657786878
155,PLSRegression,FUKS010106,0.5969711665832234,3.8380503524775844,14.730630508153311,1.3443730035610928,3.125997205036373,0.5685756046598622
156,PLSRegression,FUKS010107,0.596524595039261,3.8425088181579232,14.764874017621398,1.344661454641881,3.1261690955947503,0.5685226559874876
157,PLSRegression,FUKS010108,0.5965050597461534,3.843561474917731,14.772964811471766,1.3461559322941723,3.1272715830117117,0.56699604133953
158,PLSRegression,FUKS010109,0.5964798186851732,3.8453666924163388,14.786844999144973,1.347177958036332,3.1291991482465606,0.5669925486439655
159,PLSRegression,FUKS010110,0.5963865488328772,3.845648829980321,14.789014923529011,1.3475533154367596,3.131760081753633,0.5657658717040894
160,PLSRegression,FUKS010111,0.5961828096251116,3.846155050031357,14.792908668881708,1.3477738579180847,3.1352990476578633,0.5656427877510816
161,PLSRegression,FUKS010112,0.5960345566086231,3.852179835820172,14.839289487499528,1.3484727870309878,3.1379558912966696,0.5654197308597718
162,PLSRegression,GARJ730101,0.59599721356385,3.8530153920755508,14.84572761157111,1.3489530687989293,3.1389621879620764,0.5654073866628548
163,PLSRegression,GEIM800101,0.5957542358976549,3.854214231054428,14.854967338862476,1.3510263302815,3.139286015418442,0.5653568136289955
164,PLSRegression,GEIM800102,0.5956581569734607,3.85480294007763,14.859505706831138,1.3514752634861211,3.140376913325809,0.5652829260273434
165,PLSRegression,GEIM800103,0.5955343438615323,3.8557882954254654,14.867103379140017,1.3526249267024022,3.141647490580681,0.5651483153318816
166,PLSRegression,GEIM800104,0.5953945337017957,3.856421043689327,14.871983266209877,1.3533257907867744,3.142055763006736,0.5650583539806739
167,PLSRegression,GEIM800105,0.5953363956746139,3.8564372964031137,14.872108621088957,1.3533748311505494,3.1493929794375912,0.5649484713906145
168,PLSRegression,GEIM800106,0.5950178202178631,3.857498047922851,14.880291189728606,1.3541780538200767,3.1495514351135503,0.5647211793992688
169,PLSRegression,GEIM800107,0.5949764618594896,3.858429247122498,14.887476255050288,1.3542050962664811,3.149816832349399,0.5635638153436537
170,PLSRegression,GEIM800108,0.5949523607898929,3.8589934779770445,14.891830663069365,1.3549599119893545,3.149927560404796,0.5634002446957929
171,PLSRegression,GEIM800109,0.594941279658669,3.8614485314998706,14.910784761422507,1.3557079760304318,3.152107554948788,0.5632284469344279
172,PLSRegression,GEIM800110,0.5948707283952799,3.861740229289772,14.91303759851502,1.3561011298449244,3.1531276119591185,0.5630618956771721
173,PLSRegression,GEIM800111,0.594576029364501,3.863076989704981,14.9233638283881,1.356411066242084,3.159297975072649,0.5629230618077319
174,PLSRegression,GEOR030101,0.5944270972349528,3.8632039591679312,14.924344830130778,1.35683981813988,3.1593054998615493,0.5626724794636727
175,PLSRegression,GEOR030102,0.5943003242179293,3.865104163051753,14.939030191239992,1.3570073316786881,3.1638659993505565,0.5625980046869736
176,PLSRegression,GEOR030103,0.5941847603126101,3.8666879951456075,14.951276051803157,1.358222843283469,3.1659556449355,0.5614723695121541
177,PLSRegression,GEOR030104,0.5938741326093634,3.867080099092205,14.95430849279498,1.3591451043837288,3.1689278267503127,0.5601181551462502
178,PLSRegression,GEOR030105,0.5938462688076851,3.8681150396742865,14.962313960154406,1.3601772434344341,3.1717764209514123,0.5596975472657995
179,PLSRegression,GEOR030106,0.5938354299905684,3.868863978049955,14.968108480652521,1.360803793299575,3.1731164087777737,0.5593729811941772
180,PLSRegression,GEOR030107,0.5937182406817517,3.8736565396005096,15.005214986789793,1.3618449378143913,3.173369451993243,0.5592795692279243
181,PLSRegression,GEOR030108,0.5934441016717625,3.874198250959408,15.009412087736937,1.362579756938411,3.174529447285052,0.5591315754466163
182,PLSRegression,GEOR030109,0.5933059802244824,3.8743323963849416,15.010451517677884,1.3635170271820929,3.176896353063938,0.558846563871437
183,PLSRegression,GOLD730101,0.5927863565652456,3.8756848961819195,15.020933414492655,1.3637789247243846,3.1772404439220634,0.5581320749386312
184,PLSRegression,GOLD730102,0.5926301318526668,3.87589209806479,15.022539555841078,1.3641555842261106,3.18223256584275,0.5578296425168738
185,PLSRegression,GRAR740101,0.5926203062659766,3.879024330562559,15.046829757096308,1.365034202663951,3.1828157591750883,0.5565659075782741
186,PLSRegression,GRAR740102,0.5925153575567705,3.8826447837007683,15.074930516398787,1.3655301807768692,3.1829437362303947,0.556539332298073
187,PLSRegression,GRAR740103,0.5923066257541476,3.883282444070048,15.079882540422648,1.366702890916214,3.1832567814867763,0.5560737249053384
188,PLSRegression,GUOD860101,0.5921589458732317,3.884901037943234,15.092456074612418,1.3667757154129476,3.183602706568345,0.5555964384207603
189,PLSRegression,GUYH850101,0.5920995732405928,3.885142870403095,15.094335123444,1.3679831595402423,3.184445852445693,0.5555060517351067
190,PLSRegression,GUYH850102,0.5920089035176488,3.886948275734408,15.108366898234689,1.3682787510075027,3.185248230825869,0.5553795483204128
191,PLSRegression,GUYH850103,0.5919878971387658,3.8930619269040054,15.155931166709527,1.3687702003328028,3.18561266055683,0.5549725659902492
192,PLSRegression,GUYH850104,0.5918569254651465,3.8967571996911485,15.1847166733448,1.372080897520476,3.1857791631381533,0.5544741644001545
193,PLSRegression,GUYH850105,0.5915097164379548,3.896797813601171,15.185033200086869,1.3729929523290596,3.187129832169393,0.5542096735164819
194,PLSRegression,HARY940101,0.5915011123975278,3.897444586922871,15.190074308134388,1.3732634866264801,3.188244794973772,0.5542074860077342
195,PLSRegression,HOPA770101,0.5912180826226989,3.8981721284288193,15.195745942859272,1.3737081248143705,3.188827801502034,0.5534193560436682
196,PLSRegression,HOPT810101,0.5904465230004357,3.8983505498828603,15.197137009771998,1.3745117675722909,3.1889483038009736,0.5533503321955249
197,PLSRegression,HUTJ700101,0.5902514750133562,3.8985349026463583,15.19857438715185,1.3757155274950454,3.1890923264569335,0.5531994226287034
198,PLSRegression,HUTJ700102,0.5900106418835109,3.9000546492621013,15.21042626723093,1.3761154897597336,3.1957080216005136,0.5518837370873514
199,PLSRegression,HUTJ700103,0.5898880766133365,3.901267349327254,15.219886930926899,1.3762231674113818,3.2025383781104164,0.5517336776146093
200,PLSRegression,ISOY800101,0.589181645357093,3.903913281129301,15.240538906577743,1.3764212008103562,3.2034242840841762,0.5517031071072078
201,PLSRegression,ISOY800102,0.5890340012647476,3.90441859729328,15.244484582889623,1.3768538375480024,3.203727089903081,0.5507024353662022
202,PLSRegression,ISOY800103,0.5889649344743947,3.906369777256949,15.259724836666505,1.3783135018756385,3.2048383193734815,0.5506216993443502
203,PLSRegression,ISOY800104,0.5888625387869582,3.9097347903732658,15.286026131055085,1.3795001513898546,3.2062042614531374,0.5498467635151261
204,PLSRegression,ISOY800105,0.5888474602062835,3.911001084331533,15.295929481642426,1.3798626110635497,3.207476593133294,0.5489374345006477
205,PLSRegression,ISOY800106,0.5888163050400546,3.912992799193151,15.31151264653745,1.3800503580160026,3.208428959762648,0.5477909500646405
