,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
144,FINA770101,0.6101817670535351,3.5884525140033565,12.87699144525701,1.6234359450122366,3.0055754987879317,0.6216239297860431
442,RACS770103,0.6101301036102699,3.5574142119584082,12.655195875443662,1.5743641471125431,3.0248559991509865,0.5947847798943882
18,AURR980115,0.6099580877834481,3.660867899749764,13.40195377941825,1.4948558215476277,2.9378920758390445,0.5724232383008285
407,QIAN880107,0.6095657483424124,4.589853127051138,21.06675172790111,1.334869132858736,3.6403578017905844,0.42867817105293893
136,FAUJ880106,0.6093680933709573,3.8736565396005096,15.005214986789793,1.318770593204621,3.188827801502034,0.4153666481682926
285,MAXF760101,0.6093131015070566,4.069233905895268,16.558664580887655,1.510451442386074,3.1250953917954085,0.5654197308597718
472,RICJ880108,0.60915958132924,3.590128508266167,12.889022705865452,1.4654914722916854,2.9126395615735317,0.5364678699365961
542,WILM950102,0.6091213283417569,3.814577509185361,14.551001573582791,1.4010803988634004,3.059749157308429,0.4808019749410216
448,RACS820106,0.6089445384806137,3.9939406602352676,15.951561997480525,1.1629990099154186,3.297647915275782,0.2551092628287287
402,QIAN880102,0.6086270744920264,4.045626310695754,16.367092245793735,1.5885000708115928,3.4145015420899867,0.6012211001565991
171,GEIM800109,0.6083627913164155,4.02458325288592,16.197270359409814,1.5131229964073194,3.241889398207838,0.5555964384207603
190,GUYH850102,0.6082269086146397,3.6835803473855777,13.568764175645253,1.445813588555099,3.0719994786049307,0.5274593174856859
238,KARS160111,0.6079776436339486,4.160524701435862,17.309965791257966,1.2540420717298948,3.2034242840841762,0.35245887324466985
147,FINA910103,0.60786375827919,4.465782606959505,19.943214292622027,1.2715190202807871,3.908211741289653,0.3702573436196579
519,TANS770107,0.6074090564447596,3.8256235617503176,14.635395636219187,1.303379712418773,3.1291991482465606,0.4001551154185977
475,RICJ880111,0.6072683108442627,4.252415531940197,18.08303785628623,1.3795001513898546,3.4796581344393673,0.46597050638975557
516,TANS770104,0.606959009715174,4.608363615187021,21.237015209779592,1.3005586310434303,3.8313403654669393,0.4216078198322676
84,CHOP780207,0.6068602592591129,3.7871431151197137,14.342452974398649,1.6089406326050444,2.9573401518381397,0.6065250320756459
461,RADA880105,0.6065070804957712,3.8258642105498812,14.637236957566467,1.4098435081896754,3.1832567814867763,0.5097952029126445
490,ROBB760109,0.6063978870694506,4.527200267973044,20.495542266335207,1.2630989519732716,3.6124090979440338,0.36139512715336464
92,CHOP780215,0.6063817611942153,3.746222511387829,14.034183104828932,1.5744617164497174,3.046333974684395,0.5973254541014668
429,QIAN880129,0.6063096964796825,3.565682676561594,12.714092949931453,1.5679799451636185,2.6966082976620283,0.5916040025216986
488,ROBB760107,0.6062918706831794,4.367916458015436,19.078694184202114,1.3147116257509883,3.7510219924469723,0.42769275079528135
233,KARS160106,0.6059087564399189,3.4061854546919674,11.602099351755125,1.538522861730975,2.685115421724129,0.580551399695387
12,AURR980109,0.605816963384896,4.112493978029929,16.91260671933243,1.3810172732506807,3.428562618396275,0.4749487627684793
132,FAUJ880102,0.6055205784552462,3.8240648828296293,14.623472228090787,1.613475510142988,3.1531276119591185,0.6125991513253235
342,NAKH920107,0.6055030229776007,4.036504436796765,16.293368068279968,1.5080976264827486,3.0965000894754944,0.5542096735164819
338,NAKH920103,0.6050977719046384,3.77909809547892,14.281582415252402,1.572960983492204,3.0381929971133217,0.5926314237827257
518,TANS770106,0.6050325914100371,3.7353481438690728,13.952825755906126,1.3422717698764892,3.1065618886287076,0.44809436490752974
108,COSI940101,0.604833615016413,4.5785107066265525,20.96276029069397,1.3365414945488143,3.7084952279962216,0.42991085581962873
309,MUNV940102,0.6047714767941972,4.426731324471052,19.595950219053236,1.240157824298233,3.6092882776797244,0.33844390226403676
65,CHAM830102,0.6044988606488918,4.206903310823105,17.698035466614396,1.3831372003155413,3.4665189307806634,0.4683485084716493
240,KARS160113,0.6040385229087961,3.3023589993461115,10.90557496056225,1.614666667688496,2.8091379161753767,0.6109139411444928
510,SUYM030101,0.6038350629421663,4.319046832508977,18.65416554140582,1.4058420105878797,3.731385201463912,0.48532004915598514
492,ROBB760111,0.6035171610672596,4.467961295707018,19.962678139935935,1.2629378446753263,3.6624172110466366,0.3750393205509214
396,PRAM900104,0.6034624543401591,4.228330084447395,17.87877530304292,1.4642697193809,3.2025383781104164,0.5250904825803413
50,BUNA790101,0.603419056798638,4.505273779519621,20.29749182842701,1.1127836442541672,3.5484671683623015,0.177099471653145
9,AURR980106,0.6032830774971636,3.7237863179819968,13.866584541989916,1.4920857130511878,3.1379558912966696,0.5518837370873514
452,RACS820110,0.6032346707372304,4.0334252781681155,16.268519474565537,1.6233077098489845,3.4374425578477,0.6290791271014682
21,AURR980118,0.6028641170763686,3.8530153920755508,14.84572761157111,1.5306546991949448,3.0608744780729906,0.5710042694631214
