,Algorithm,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
3033,KNeighborsRegressor,ISOY800104,0.628399662057155,3.991056038429779,15.9285283018868,1.3443451453853348,3.1962264150943405,0.4379996954767199
315,PLSRegression,NADH010103,0.6281326311865603,4.839629034027853,23.422009187005372,1.274629407688181,3.592074977053375,0.38789849539936927
3239,KNeighborsRegressor,QIAN880109,0.627991569502548,4.761791322997428,22.674656603773588,1.3743721311155483,3.7667924528301886,0.4676928738636039
2543,SVR,LEVM780106,0.6277326902096874,4.775024416028132,22.800858173664803,1.3501781123412666,3.8419153092574714,0.4452649114156242
2328,SVR,CHAM830101,0.6275047310192976,4.161305466291617,17.316463183788496,1.3662666810059756,3.2437265541435387,0.47204869149108397
240,PLSRegression,KARS160113,0.627322682777002,3.5734557144921655,12.769585743436714,1.3824412228682734,2.964962696729044,0.533889812141452
3206,KNeighborsRegressor,PARJ860101,0.6270446903123611,4.88136386756275,23.827713207547166,1.177469704446394,4.129056603773585,0.36240094791602173
2957,KNeighborsRegressor,FASG760104,0.6268626538102344,4.6877012912755465,21.974543396226423,1.1046590771867562,3.758113207547171,0.16848865861364848
150,PLSRegression,FUKS010101,0.6268568776098657,4.51984631707807,20.42901073000419,1.2177725474519556,3.532700197925309,0.3479045199560368
3310,KNeighborsRegressor,RICJ880116,0.6268389027475387,5.181794691650288,26.850996226415106,1.146315553866315,4.29622641509434,0.265039709718196
3344,KNeighborsRegressor,TANS770102,0.6266440471528011,4.755094983476859,22.61092830188679,1.191957855472327,3.8633962264150945,0.37024403434087183
3003,KNeighborsRegressor,GEIM800111,0.6266352663476809,4.322828389263086,18.686845283018886,0.987822134166108,3.386037735849057,0.14170981791785087
2863,KNeighborsRegressor,BAEK050101,0.6263554807305219,4.8190103109827955,23.2228603773585,1.25241918503148,3.685660377358491,0.3527918885078226
3044,KNeighborsRegressor,JOND750101,0.6261594505257436,4.555871186079666,20.755962264150945,1.3532472926978278,3.7324528301886803,0.4438605742520192
3227,KNeighborsRegressor,PTIO830101,0.6256331642102403,4.393246961863688,19.300618867924523,1.2987460776971596,3.605283018867924,0.4626480907692653
550,PLSRegression,WOLS870102,0.6251299577037351,4.023091309204661,16.18526368219807,1.4297180266370442,3.230793686381503,0.5057059856373269
469,PLSRegression,RICJ880105,0.624845699672739,4.088522683684361,16.716017735001568,1.2471144807394303,3.25963924982285,0.36652090704511675
84,PLSRegression,CHOP780207,0.6242477006128588,3.9423012206554198,15.541738914381213,1.5864083009505503,3.346750432196356,0.6036340267341851
402,PLSRegression,QIAN880102,0.6240112737305932,3.622941322803078,13.125703828474117,1.5036327047933349,3.0705023184582267,0.5558862373751944
361,PLSRegression,PALJ810102,0.6239917196132779,4.2141783834052085,17.759299447159734,1.2349529146804719,3.3966475246735803,0.40258098291551925
3229,KNeighborsRegressor,PUNT030101,0.6239416330653187,5.580549103975953,31.142528301886806,1.044501927482525,4.356603773584907,0.07382236334269843
3320,KNeighborsRegressor,ROBB760109,0.6239247692024217,4.5012308589188175,20.26107924528303,1.286862557035577,3.6547169811320765,0.4358653642348008
87,PLSRegression,CHOP780210,0.6236298807148142,3.715366005779896,13.80394455690486,1.5196625911158645,2.8753152901210637,0.5587266970263922
2874,KNeighborsRegressor,BLAM930101,0.6235848996321279,4.89078610033656,23.91978867924529,1.4215602305462574,4.159245283018869,0.5649906530045801
3289,KNeighborsRegressor,RADA880103,0.623584505767519,5.016026390951006,25.160520754716977,1.1077249332841472,3.9460377358490564,0.17242956083721506
43,PLSRegression,BIOV880102,0.6235372687249977,4.595829904098715,21.121652507408005,1.2190960834608042,3.6383522553916743,0.3867928533285979
3342,KNeighborsRegressor,TAKK010101,0.6234340635622311,4.493081474008175,20.18778113207548,1.3633906080577454,3.428301886792453,0.45654302050300855
2858,KNeighborsRegressor,AVBF000105,0.6233461802597414,5.0539735908098855,25.542649056603764,1.2303727863438008,3.6826415094339615,0.33187937088365405
3141,KNeighborsRegressor,MUNV940104,0.6233335608176469,3.908167548213057,15.273773584905657,1.4706946742481133,2.933962264150944,0.5308857785406476
404,PLSRegression,QIAN880104,0.6231277769179175,4.179929469905942,17.47181037338817,1.3903041799922309,3.5742861264514243,0.5323138574097002
2885,KNeighborsRegressor,CASG920101,0.6230906331503628,5.255209095888521,27.617222641509446,1.1267113629603853,3.9516981132075477,0.20619413623337446
3337,KNeighborsRegressor,SNEP660104,0.62304505738801,4.9584979466359025,24.586701886792458,1.2232401153835648,4.006792452830188,0.31912766138333437
539,PLSRegression,WERD780103,0.6227838757717723,3.800571405847492,14.444343010945584,1.5018999682783676,3.19351932552555,0.5491698424852357
2554,SVR,MAXF760106,0.6227585031638984,4.363783764162028,19.042608740364113,1.1782107414803669,3.6584137586314984,0.3038424341589482
3250,KNeighborsRegressor,QIAN880120,0.622316648306557,5.241167232808372,27.46983396226416,1.0571548438411527,4.218490566037737,0.2219544677702633
3112,KNeighborsRegressor,LIFS790102,0.622212797712959,3.541246982163098,12.54043018867925,1.4560752111265605,3.0184905660377352,0.5324995203040357
3261,KNeighborsRegressor,QIAN880131,0.6222005388936669,5.07214888776174,25.726694339622654,1.266016268347011,4.068301886792453,0.3657057185165161
3007,KNeighborsRegressor,GEOR030104,0.6220808654811412,4.598824296019623,21.149184905660377,1.1262918718386514,3.7249056603773587,0.20250394919068626
2709,SVR,RACS820103,0.6218101856901381,3.5630220382065416,12.695126044745498,1.4143833701036967,3.0750481743509215,0.49231912560851476
452,PLSRegression,RACS820110,0.6217322432245496,4.1628678378188155,17.329468635146302,1.5198122353736996,3.476006651820561,0.5587848927009054
149,PLSRegression,FODM020101,0.6216991085006949,3.6422199599136382,13.265766236393306,1.4366782930991886,2.891011009705559,0.5064785357103507
488,PLSRegression,ROBB760107,0.6213495142198542,4.2596114124555555,18.144289385121613,1.2620955733059698,3.4993919696511058,0.3719023791213776
3307,KNeighborsRegressor,RICJ880113,0.621261602002385,5.718357727034888,32.69961509433961,0.9854202626185654,4.476603773584905,0.16945661961453318
3231,KNeighborsRegressor,QIAN880101,0.6209585222556008,4.742126742057392,22.48776603773586,1.1360299295260357,3.5649056603773586,0.24754301465936568
64,PLSRegression,CHAM830101,0.6205097963729582,4.185041134732951,17.51456929940687,1.5251616869400333,3.4288651827307794,0.5685224392164454
403,PLSRegression,QIAN880103,0.6201596757032447,3.2339575807011802,10.45848163377463,1.6371347453057052,2.5694983785719905,0.6202045071153959
360,PLSRegression,PALJ810101,0.620148220149753,3.774137973241328,14.244117441062158,1.5319051969878117,3.0826629989586087,0.5696400893344828
262,PLSRegression,KUMS000102,0.6200425019993647,4.2265070874631165,17.863362160375956,1.3400405576756353,3.1924176441551273,0.43437332693021713
3103,KNeighborsRegressor,LEVM760107,0.6199828320020022,4.548791255574655,20.691501886792445,1.2089786929565627,3.649811320754716,0.3039428841269938
3025,KNeighborsRegressor,HOPA770101,0.6197658197092386,5.182680154602023,26.860173584905652,1.0741646900552617,3.915849056603773,0.1654818370822443
3138,KNeighborsRegressor,MUNV940101,0.6195158444441354,4.387888132593052,19.253562264150947,1.3092026228774754,3.5316981132075473,0.4056671315360437
63,PLSRegression,CHAM820102,0.6194315169057256,4.034110393305664,16.274046665376776,1.2917530757465474,3.3676029075711695,0.398472694118158
28,PLSRegression,AVBF000105,0.6192814269718664,3.931835381382206,15.459329466288954,1.324369551526193,3.270629701253839,0.42547704960694177
445,PLSRegression,RACS820103,0.6188582474335798,3.101841993500467,9.621423752642952,1.9721665577100917,2.639874835792325,0.737994809973259
2714,SVR,RACS820108,0.6187969827578435,4.092920587571486,16.751998936166515,1.260777406667426,3.0942699163453624,0.42931021621459853
132,PLSRegression,FAUJ880102,0.6186508481722103,3.7994398055139476,14.435742835723865,1.6056386997414802,2.9502501482702534,0.6204534694146446
537,PLSRegression,WERD780101,0.618290823777189,4.356338219160829,18.977682679721347,1.4719493037463067,3.6131907301356834,0.5299180376507567
2929,KNeighborsRegressor,COHE430101,0.6182801209208709,4.7449373218915385,22.51443018867925,1.2072526985431642,3.9230188679245286,0.4365286802675956
3096,KNeighborsRegressor,LAWE840101,0.6180685939427342,4.795267320936892,22.994588679245282,1.273857582160206,3.9950943396226415,0.38315152795208385
2955,KNeighborsRegressor,FASG760102,0.6180144215533324,5.3424155373374775,28.541403773584893,1.1652280128121968,4.253584905660377,0.2765897930417678
257,PLSRegression,KRIW790101,0.6179718702213066,4.17612454087549,17.44001618090252,1.3174714176856912,3.2871160280098435,0.4301809823377323
2301,SVR,BEGF750101,0.617952589558088,3.837556557135023,14.726840329210013,1.2931196339024815,3.167564836632027,0.4016001882266076
2861,KNeighborsRegressor,AVBF000108,0.6179215579878787,4.817719651610027,23.21042264150944,1.151388984440203,3.899245283018868,0.24998433292776157
255,PLSRegression,KOEP990102,0.617675981015332,4.613178918843152,21.281419737258872,1.2018309374479546,3.552133886890803,0.2998674606829054
2913,KNeighborsRegressor,CHOP780206,0.6176492267852665,4.892801026691404,23.93950188679246,1.3888529689817333,3.941132075471699,0.4738850006576859
3177,KNeighborsRegressor,OLSK800101,0.6176088327524223,5.388396337904221,29.03481509433962,1.0608856338995782,4.033584905660378,0.12112725725488338
3379,KNeighborsRegressor,WOLS870101,0.6174126829321249,4.960206934210373,24.603652830188675,1.1921863516767222,3.781886792452829,0.28334453118839265
3280,KNeighborsRegressor,RACS820108,0.6173323360276799,4.97520948643997,24.752709433962266,1.354072277512973,4.181886792452831,0.4441275491016262
2951,KNeighborsRegressor,EISD860102,0.6173181605302147,4.969355145895463,24.69449056603772,0.9835332386199189,3.854339622641509,0.07224928715815349
416,PLSRegression,QIAN880116,0.617187607728724,4.3338808588718845,18.782523298896106,1.5185446492686268,3.386557102734423,0.5580952166217097
171,PLSRegression,GEIM800109,0.6171402233526246,3.332802468759419,11.107572295768877,1.483262025498815,2.70001294630913,0.5561609050445497
3313,KNeighborsRegressor,ROBB760102,0.6171173763512483,4.776412958980512,22.81412075471697,1.1880528417579395,3.649433962264151,0.28239208105363633
3387,KNeighborsRegressor,ZASB820101,0.6171147175931075,4.497368622683923,20.226324528301884,0.9992167319326523,3.6754716981132076,0.10788763784114241
3010,KNeighborsRegressor,GEOR030107,0.6170346351146959,4.454772297931186,19.8449962264151,1.1718239478445063,3.6981132075471703,0.27351071201263344
3315,KNeighborsRegressor,ROBB760104,0.6170337204702926,4.230867701717221,17.90024150943396,1.3793101195817046,3.2913207547169816,0.4826696732589655
3245,KNeighborsRegressor,QIAN880115,0.6168393291005496,4.762974336305193,22.685924528301893,1.2044503655964651,3.856226415094339,0.30064561367918663
2715,SVR,RACS820109,0.6164150846093615,4.009194287489771,16.07363883484061,1.3358852989549288,3.129657460135836,0.46281939789287074
238,PLSRegression,KARS160111,0.6163989407534871,5.069520693504058,25.70004006186587,1.1157347438835665,4.031419920878673,0.18554672014618256
3119,KNeighborsRegressor,MAXF760105,0.6162219538658049,5.620413601916124,31.589049056603777,1.047551252586359,4.338490566037736,0.19496964489975688
2925,KNeighborsRegressor,CIDH920102,0.6162030013104378,4.9251545325818284,24.257147169811326,1.0677928938295258,3.926037735849057,0.18241619264847875
407,PLSRegression,QIAN880107,0.6161789126782908,3.827149536509452,14.647073574804512,1.4129211989827617,3.084878767596561,0.49618564960974376
3118,KNeighborsRegressor,MAXF760104,0.616157262809339,4.931574053130444,24.32042264150944,1.2407672329140795,3.961509433962264,0.41347382971848956
3237,KNeighborsRegressor,QIAN880107,0.616112898773047,4.596535200458776,21.1281358490566,1.3370028910406067,3.54867924528302,0.5635048294220353
2774,SVR,SUYM030101,0.6159812218235055,4.740417477359819,22.471557859658432,1.2503282801126567,3.872261388803286,0.3490965564924694
3267,KNeighborsRegressor,QIAN880137,0.6158405103763944,4.028519087423547,16.228966037735848,1.4711392003482664,3.1577358490566034,0.53239286987154
3368,KNeighborsRegressor,WERD780102,0.6158089919140507,4.561287471342539,20.80534339622642,1.2189334716921614,3.5283018867924527,0.34070277363695045
421,PLSRegression,QIAN880121,0.6153816398173975,3.925571079234767,15.410108298124413,1.417908603211623,3.1257602460435767,0.5486786177617543
9,PLSRegression,AURR980106,0.6152839013998368,4.21335977312911,17.752400577822584,1.3622488612301837,3.446241186926901,0.4598138553218123
261,PLSRegression,KUMS000101,0.6151600537381035,3.4200516557497957,11.69675332799692,1.51641737549127,2.8385926593755166,0.5624178258321264
292,PLSRegression,MEEJ800101,0.6151078827605108,3.847191252666598,14.800880534594386,1.6026518619927093,3.176982169974387,0.6039814743725875
233,PLSRegression,KARS160106,0.6149178113137437,4.22192352236797,17.824638228723966,1.4559412345775102,3.4356761522833907,0.5229560294619973
3266,KNeighborsRegressor,QIAN880136,0.6148809483100712,4.669034080544179,21.79987924528303,1.3777785938372236,3.7773584905660393,0.46340767026996577
2959,KNeighborsRegressor,FASG890101,0.6148240939650238,5.875111560562625,34.5169358490566,0.988903404728186,4.814339622641509,0.06346194602596744
2716,SVR,RACS820110,0.6147861160873418,4.599772712698297,21.157909008483845,1.3825351312174115,3.675913224717861,0.48027910627746795
2701,SVR,QIAN880137,0.6146920415628155,4.8611071752954125,23.630362969708543,1.3146119049991662,3.682436423845316,0.41220389825776416
2972,KNeighborsRegressor,FAUJ880112,0.6145636449276737,4.573158769611599,20.91378113207547,1.315582571514641,3.681509433962264,0.4204444152181789
2956,KNeighborsRegressor,FASG760103,0.6145023891784515,5.099496830524392,26.004867924528313,1.283928642870988,4.278113207547171,0.3817568704511435
3346,KNeighborsRegressor,TANS770104,0.6143148633482564,4.7135285024486935,22.217350943396227,1.3134623841120368,3.899245283018868,0.41615676055055406
3099,KNeighborsRegressor,LEVM760103,0.6142980784584615,4.463722957522053,19.92482264150943,1.3544202642049448,3.7007547169811317,0.4469306171913965
200,PLSRegression,ISOY800101,0.6142654022355559,3.979236791387175,15.8343254419293,1.5631344086276986,3.226398209206483,0.5850565631270526
2351,SVR,CHOP780210,0.6141964715885739,3.772503564593304,14.231783144869185,1.3697630519741253,3.112634582507059,0.4610394309763366
338,PLSRegression,NAKH920103,0.6141748835497509,4.413939069334252,19.482858107795327,1.3965887302156386,3.7876703631364066,0.4779864758662622
170,PLSRegression,GEIM800108,0.6141194614945666,4.058146055150227,16.46854940493135,1.2598603418618122,3.2990315703722497,0.4424980989240348
544,PLSRegression,WILM950104,0.6138831304450559,3.3854335936327447,11.46116061689712,1.6259187883682216,2.770512036527986,0.6204382657040352
2966,KNeighborsRegressor,FAUJ880106,0.6137242244860941,5.384100282225119,28.988535849056607,1.0902777112086792,4.15811320754717,0.17505201617293464
223,PLSRegression,KANM800103,0.6134749080507593,4.255990776768353,18.113457491937293,1.4676495210681797,3.456080227115204,0.5370590028464035
442,PLSRegression,RACS770103,0.6134445096306975,4.467411052985215,19.95776151633446,1.2721991583817553,3.493972384941848,0.37044238158725995
3205,KNeighborsRegressor,PALJ810116,0.6131514525134276,5.172707768700774,26.75690566037734,1.0477153613535068,4.002264150943395,0.10193266275613366
3281,KNeighborsRegressor,RACS820109,0.6130889503351162,4.2348188350905565,17.933690566037736,1.1950985823632516,3.636981132075472,0.36445956731160156
2840,KNeighborsRegressor,AURR980107,0.6130170338012747,5.538900510744396,30.67941886792453,1.1731222608878886,4.389811320754716,0.3030845377452487
2628,SVR,PALJ810105,0.6129982613058655,4.055611565394143,16.447985169358727,1.3735278836693592,3.2935277811629127,0.47621968533095493
2841,KNeighborsRegressor,AURR980108,0.6127011691537265,5.501422800529757,30.265652830188674,1.205908152563114,4.61622641509434,0.29980806788902203
3079,KNeighborsRegressor,KARS160122,0.612617467143002,3.931119193462281,15.453698113207535,1.3755171352867839,3.01320754716981,0.46739092493904477
2927,KNeighborsRegressor,CIDH920104,0.6125937651545535,4.959958155636031,24.601184905660375,1.1807278219586108,3.989811320754716,0.27846615861083523
111,PLSRegression,CRAJ730102,0.6125900749178544,3.1631478035810714,10.005504027299756,1.5782694630802236,2.598033392356984,0.5919313262141278
2533,SVR,LEVM760103,0.6123654774966905,4.199854033136685,17.638773899654478,1.307123012783123,3.184459915542381,0.42847965465565097
2735,SVR,RICJ880107,0.6120958373365162,4.786164767177487,22.90737317857113,1.2810216873236064,3.7160828173734943,0.39689169108688804
509,PLSRegression,SUEM840102,0.6120561488847504,3.8295909199948803,14.665766614507232,1.4975121432578575,3.1696793576597635,0.5627918837493752
3194,KNeighborsRegressor,PALJ810105,0.6120446882534377,4.666286148008321,21.77422641509433,1.2370566676574428,4.032830188679244,0.39849965862130954
479,PLSRegression,RICJ880115,0.6120323117978799,3.24563883817299,10.534171467856918,1.6784569228318633,2.6349720035134974,0.6466212633519763
2586,SVR,NAGK730103,0.6119649564546723,4.224172777716991,17.843635656005276,1.4731298095657768,3.493185688197127,0.5337360099826813
250,PLSRegression,KHAG800101,0.6117718407542163,3.798500899343804,14.42860908231569,1.7314027056360526,3.2312249121338947,0.6602378667866029
190,PLSRegression,GUYH850102,0.6117715909362852,3.9704698227226465,15.764630613151205,1.4364643489187388,3.2677499686235167,0.5072642821571287
2669,SVR,QIAN880105,0.6117474309144519,3.293719898986903,10.848590772982293,1.5820264848051653,2.5900401127168178,0.5928009127402678
3005,KNeighborsRegressor,GEOR030102,0.6116788150947727,4.535464445439857,20.57043773584907,1.245608555650278,3.631320754716983,0.3530860228280671
3262,KNeighborsRegressor,QIAN880132,0.6114402566937398,4.588872513308277,21.057750943396226,1.2336185248500076,3.6430188679245283,0.46388997309291935
2758,SVR,ROBB760113,0.6113990692397705,4.163706113949526,17.336448603340664,1.3854684085025857,3.3054702110509435,0.46914874576470356
3243,KNeighborsRegressor,QIAN880113,0.6113600498503068,5.488761072701885,30.126498113207543,1.1593262575135073,4.478867924528302,0.2453285861068354
507,PLSRegression,SNEP660104,0.6112171731982822,3.999684145681461,15.997473265215637,1.4852754720893437,3.2577314153248813,0.5472104930780026
3106,KNeighborsRegressor,LEVM780103,0.611167527492964,4.272406418375199,18.25345660377359,1.372456451911261,3.4215094339622647,0.4654037126941313
3358,KNeighborsRegressor,VELV850101,0.6110591492257873,4.649555060879584,21.618362264150953,1.325138446618617,3.6735849056603764,0.42377691346285795
2746,SVR,ROBB760101,0.6110112475867564,4.411189741560978,19.458594936052812,1.3444577447236532,3.4913616835646932,0.44304616661336926
480,PLSRegression,RICJ880116,0.610790605166849,3.88255348522632,15.074221565643047,1.4573697154423184,3.083960469779455,0.5235826136758481
3193,KNeighborsRegressor,PALJ810104,0.6107686832476608,4.751451813879904,22.57629433962263,1.1169149395241809,3.9,0.29065456046478955
2573,SVR,MUNV940102,0.6106724707199718,3.583490584095269,12.841404766299451,1.458429533371751,2.921425588403876,0.5339837738826685
2881,KNeighborsRegressor,BUNA790102,0.6105904866337573,4.5237303024226145,20.464135849056596,1.2634228485378785,3.8045283018867924,0.5089942465791164
163,PLSRegression,GEIM800101,0.6104603937268278,3.9813386535776596,15.85105747447157,1.499403593775292,3.0487253696920553,0.5571955634358233
3312,KNeighborsRegressor,ROBB760101,0.6101828015504835,4.208846030167933,17.714384905660374,1.1886206538659787,3.357735849056604,0.32333773009417055
2864,KNeighborsRegressor,BASU050101,0.6096880416240686,4.160813599684652,17.312369811320753,1.3984485954510606,3.244150943396226,0.4794456335497158
3384,KNeighborsRegressor,YUTK870102,0.6094940388886747,5.9542329956122595,35.452890566037745,0.9977027404065707,4.971320754716982,-0.023921868612466257
461,PLSRegression,RADA880105,0.6092843395220551,4.422680132028546,19.560099550240036,1.4275693987178986,3.587668841231319,0.506750870769795
394,PLSRegression,PRAM900102,0.609231161726632,3.7354288621418155,13.9534287841221,1.598203389526301,3.202342736477912,0.6125161502514869
2994,KNeighborsRegressor,GEIM800102,0.6091274886279858,5.352018134611237,28.644098113207548,1.0889973194351665,4.421509433962264,0.16224113131551365
501,PLSRegression,ROSM880104,0.6090866022145507,4.446677278052304,19.772938815146645,1.4464003626610158,3.612353260550704,0.5169802493666515
3002,KNeighborsRegressor,GEIM800110,0.6090603245389012,4.771272525169148,22.765041509433974,1.1635970081920441,3.8430188679245285,0.3643760637397442
3221,KNeighborsRegressor,PRAM820102,0.6090152911239888,4.576365040196431,20.94311698113208,1.0624877708011762,3.7784905660377355,0.10231588705011363
3260,KNeighborsRegressor,QIAN880130,0.60896890342817,4.539722375353257,20.60907924528302,1.2894884524982408,3.8011320754716986,0.3932229719227255
3098,KNeighborsRegressor,LEVM760102,0.6088981906681825,5.457719476740487,29.78670188679246,0.9124344374645951,4.383396226415095,-0.050918051899254024
3038,KNeighborsRegressor,JACR890101,0.6088780055231986,4.879089769734933,23.80551698113208,1.150255200693342,3.884150943396228,0.23047377631037802
13,PLSRegression,AURR980110,0.6088571358817714,3.9203640257827477,15.369254094651513,1.4481186559750492,3.348997040054912,0.5369389015209105
419,PLSRegression,QIAN880119,0.6086327146285695,3.8952497781966944,15.172970834541395,1.3370219084500963,3.234427755713406,0.43273215885496774
3264,KNeighborsRegressor,QIAN880134,0.6080309231356882,4.533870020026001,20.555977358490566,1.3847567599750354,3.6675471698113213,0.5308832070802376
3160,KNeighborsRegressor,NAKH900108,0.6074350152779364,4.7399164071922,22.466807547169815,1.2022226991867446,3.8558490566037738,0.31115537613550426
53,PLSRegression,BURA740101,0.6073769058603887,4.213903546582666,17.756983099901976,1.5005215721964473,3.2977392657006734,0.5482198507756424
494,PLSRegression,ROBB760113,0.6073117549104186,3.433015206261457,11.785593406422393,1.51582805693084,2.792105060804078,0.5775636972428715
2466,SVR,ISOY800103,0.6072730267136841,3.979933873427091,15.839873636852369,1.3680999815738268,3.2410197085247923,0.48540105178783366
3023,KNeighborsRegressor,GUYH850105,0.6071879731486846,4.972873585575367,24.72947169811321,1.1733542616042414,4.072075471698113,0.28293139995502625
89,PLSRegression,CHOP780212,0.6070900915725832,4.263319474971856,18.1758929456743,1.312083732841857,3.3606032319377377,0.42378416266710595
2696,SVR,QIAN880132,0.6067645718625675,4.175359784233356,17.433629327793216,1.3149919588251628,3.281271932585853,0.4187647975041484
40,PLSRegression,BHAR880101,0.6065539728763616,3.6844210429735806,13.574958421906526,1.5803718085508955,3.0761895656253926,0.6028413524567591
410,PLSRegression,QIAN880110,0.6064136143787506,4.542661582116175,20.635774249634228,1.195194102255107,3.6214679777746315,0.3478343884462608
3149,KNeighborsRegressor,NADH010107,0.6062805746099362,4.771662421436678,22.768762264150936,1.2007774241680722,4.033584905660375,0.4370060746164769
3087,KNeighborsRegressor,KRIW790101,0.6062640753164494,5.383596329031576,28.983109433962262,1.0106929879562472,4.60377358490566,0.027304952126875004
289,PLSRegression,MAXF760105,0.6062384124393366,3.9801294258844027,15.841430246790903,1.4901727335985884,3.2326092886244737,0.5515523175618009
485,PLSRegression,ROBB760104,0.6060623205205942,4.599160512630576,21.15227742094034,1.3221850132550566,3.6974074344651524,0.4169764484049012
218,PLSRegression,JUKT750101,0.6060126881537741,4.721844991744472,22.295820126062356,1.3732559407844196,3.6651246335012693,0.4647392428310978
21,PLSRegression,AURR980118,0.6059956345550995,3.784469241826948,14.322207442334234,1.5530608976555202,3.0250537860028333,0.5883852437017955
2839,KNeighborsRegressor,AURR980106,0.6059945410015235,5.363558379524366,28.767758490566045,1.3078465590427601,4.546415094339624,0.40412125102000385
3298,KNeighborsRegressor,RICJ880104,0.6058229627747695,3.9527291741944963,15.624067924528305,1.3345834274294632,3.1090566037735847,0.47868876296375473
80,PLSRegression,CHOP780203,0.6056813579080108,3.5638135216297115,12.700766816950766,1.5454727073082282,2.8501303561946734,0.6070878342937118
195,PLSRegression,HOPA770101,0.6055886233864454,3.808421933774064,14.504077625651382,1.5940566398920162,2.859220046448575,0.5995118083572902
17,PLSRegression,AURR980114,0.605539346680497,4.207951421603944,17.706855166578652,1.2812646447921103,3.486887690067353,0.3807731058694518
563,PLSRegression,ZIMJ680103,0.6055073029544562,4.385203708141057,19.230011561894077,1.3827466001377293,3.4147183468040816,0.4984380967240274
2866,KNeighborsRegressor,BASU050103,0.6054830428944746,4.292274763049242,18.423622641509432,1.23923695970754,3.319245283018867,0.3365174265636406
165,PLSRegression,GEIM800103,0.605412946131593,3.729237561244431,13.90721278819631,1.5920416105339714,3.091449781143824,0.5984393230500701
2878,KNeighborsRegressor,BULH740101,0.605349003704702,4.084402914724663,16.682347169811322,1.349794725257791,3.190566037735849,0.4943305305516098
276,PLSRegression,LEVM780103,0.6053411849562048,3.844186256684338,14.77776797608074,1.520401185886228,3.0512812976613684,0.5675854316266926
3100,KNeighborsRegressor,LEVM760104,0.6052669464099087,5.5526244007540315,30.831637735849068,0.9185608341453582,4.0037735849056615,-0.15545699546386915
493,PLSRegression,ROBB760112,0.6050838012035429,3.0786383794167627,9.47801427121787,1.8880031857511772,2.57880707297428,0.7144915703417856
3352,KNeighborsRegressor,TANS770110,0.6050618663465962,4.850224659258891,23.52467924528303,1.1959915281778468,4.0037735849056615,0.28927073280403026
136,PLSRegression,FAUJ880106,0.6049847910114108,3.86079878782756,14.905767280090759,1.3166193807632987,3.280979987255468,0.4260295338128487
2862,KNeighborsRegressor,AVBF000109,0.6049340082129079,4.318610887773984,18.650399999999994,1.41099421146091,3.44377358490566,0.4883629153698448
3026,KNeighborsRegressor,HOPT810101,0.6047417539350268,4.809718934242945,23.133396226415098,1.007847258390365,3.7641509433962264,0.04664337869351198
147,PLSRegression,FINA910103,0.6046141959192537,4.4395223443724205,19.709358646181997,1.304430780714619,3.8031922496826374,0.4015243682769193
110,PLSRegression,CRAJ730101,0.6044829935930038,4.309091593406228,18.56827036036422,1.3799256767052772,3.622050356334757,0.470624910478332
2757,SVR,ROBB760112,0.6044440621835268,3.831329508104765,14.679085799674302,1.4978325097006753,3.176017836810377,0.5589516632414575
2870,KNeighborsRegressor,BHAR880101,0.6044137058999415,4.22669503789855,17.864950943396227,1.2849782527994653,3.410566037735849,0.48059345134067033
12,PLSRegression,AURR980109,0.604345909870041,3.7491169125627932,14.05587762406437,1.4941374656463426,3.1486190235096876,0.5529628484741427
2661,SVR,PTIO830101,0.6043322452240896,4.449992130704103,19.802429963328436,1.2766737729753368,3.573125843854273,0.4427576104009533
122,PLSRegression,EISD860103,0.6042832010923049,4.892861329324585,23.94009198799995,1.218221526367409,3.8906174770446236,0.31450588376515576
3203,KNeighborsRegressor,PALJ810114,0.6041714919019485,5.355409185783082,28.68040754716981,1.0004167535526822,4.061132075471698,0.086664881789832
3201,KNeighborsRegressor,PALJ810112,0.6039549593742178,4.433461103752977,19.655577358490564,1.1951464707417103,3.6113207547169806,0.2902994384059795
2676,SVR,QIAN880112,0.6039220100811072,3.819777414733429,14.590699498107599,1.4862286956650572,3.1707755260667176,0.5400307769212083
3360,KNeighborsRegressor,VHEG790101,0.6035544011822921,5.1767892723010585,26.799147169811324,1.1081458954654893,4.257735849056603,0.26614106449104724
282,PLSRegression,LIFS790102,0.6035427362369585,3.972651615876119,15.781960861123137,1.5312819874765835,3.068119478789665,0.5669171293180753
3284,KNeighborsRegressor,RACS820112,0.6035305499481305,4.412650767107322,19.471486792452833,1.410023653073445,3.4407547169811323,0.4877353634046173
209,PLSRegression,JANJ780101,0.6035021313929875,4.31316147050181,18.603361870621338,1.3248665332504401,3.5470179372345494,0.42487944817763046
26,PLSRegression,AVBF000103,0.6034669492185374,4.109318722008797,16.88650035905201,1.3936112088358215,3.425669907146844,0.4771383542768869
2341,SVR,CHOP780101,0.6034650929404655,3.3673055830822336,11.338746889856782,1.3787721633948837,2.828375753052551,0.46585550932159236
538,PLSRegression,WERD780102,0.6034516136630808,4.566716903079169,20.854903272868995,1.4744335291406685,3.7036541386116264,0.5422883131624268
2989,KNeighborsRegressor,FUKS010110,0.6034045618646884,5.094792013456226,25.956905660377352,1.1829086013355996,4.48754716981132,0.3085776897325777
