,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
325,AURR980118,_conjoint_triad,0.7407913448458564,2.886907136494581,8.334232814743341,1.9641527102740595,2.397440507210041,0.7425111728370617
4981,NAKH900110,_dipeptide_composition,0.740351844200172,2.885353453953601,8.325264554241976,1.9624896674715782,2.229902611856236,0.7653368169800154
7640,SUEM840102,_geary_autocorrelation,0.7402396873755721,2.666687456719947,7.111221991827499,1.9620659492153092,2.101176900936696,0.7406520343773744
4235,LIFS790102,_geary_autocorrelation,0.7402395334670138,2.8885550570033893,8.343750317339854,1.9620653679513655,2.3372183440032326,0.7447622298294816
2974,HUTJ700102,_moran_autocorrelation,0.7401188082863948,2.863261154454574,8.19826443860854,1.9616095861963772,2.264567387291528,0.7480380495821761
6230,QIAN880115,_geary_autocorrelation,0.7400798079835721,2.8435104726178992,8.085551807887668,1.9614624136406733,2.1589783019303828,0.740230506965629
7306,ROBB760106,_dipeptide_composition,0.7400575514944623,2.7695508883824145,7.670412123339821,1.9613784408197863,2.1411183994628966,0.7404002696262522
5386,OOBM850105,_dipeptide_composition,0.7397607195497679,2.925958488700948,8.561233077601136,1.960259536159109,2.3461521708829913,0.7518509862352694
7190,RICJ880115,_geary_autocorrelation,0.7397448817195069,3.0128010709429125,9.07697029307476,1.9601998894356356,2.5382012037164463,0.7404102801877082
1234,CHOP780205,_moran_autocorrelation,0.7394134997364693,2.938188476047356,8.632951520777484,1.9589531219136835,2.2984963245657775,0.7411774190072844
1264,CHOP780207,_moran_autocorrelation,0.7386290591603689,3.065531716980818,9.397484707815362,1.9560112550069968,2.4314733676841787,0.742841621028894
976,CHAM830102,_dipeptide_composition,0.737268802894942,2.8535985508704877,8.143024689530147,1.9509411884065726,2.025238276947641,0.7380454222523205
364,AVBF000101,_moran_autocorrelation,0.736922737135687,2.7425854784299193,7.521775106494669,1.9496575804737886,2.1791268327888966,0.7369314900421133
6664,RACS820102,_moran_autocorrelation,0.7367729261570798,2.8045035139540495,7.86523995978061,1.9491026951504684,2.2365638836540587,0.7380582801255233
5134,NAKH920107,_moran_autocorrelation,0.7362715742144583,2.8550320748953277,8.15120814868112,1.9472491761879875,2.389306257114583,0.7367080591053914
2401,FUKS010111,_dipeptide_composition,0.7361856287125413,2.7451939752482004,7.536089961739016,1.9469319627252912,2.1418034921058204,0.7374173753146727
35,ARGP820102,_geary_autocorrelation,0.7361620494785224,2.7925702661585645,7.798448691432915,1.9468449619924448,2.0162662775905202,0.7361974246524514
