,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
6360,QIAN880124,_aa_composition,0.809971480652949,2.7539055153935403,7.583995587714962,2.2939851794829305,2.250957637335203,0.8114465134506367
3623,KARS160114,_transition,0.8098300528626812,2.653208111523878,7.039513283056102,2.2931320120878262,2.2869408258633905,0.8140669929132234
4782,NADH010106,_quasi_seq_order,0.8096633667029153,2.883229748331097,8.313013781661402,2.2921276938869264,2.4175801828856107,0.8107121048133304
7122,RICJ880110,_quasi_seq_order,0.8089715148582592,2.5194114080584167,6.347433843054894,2.2879732055632953,1.9477186944782285,0.8089855594758502
750,BUNA790101,_aa_composition,0.808829788359502,2.8522894225686573,8.135554950097044,2.2871249391128012,2.2515085976713567,0.8171365967051978
585,BEGF750103,_aa_composition,0.808742870815758,2.8389530473489866,8.059654405052097,2.2866051836576924,2.2744648178887794,0.8158086725591362
7632,SUEM840101,_quasi_seq_order,0.8085921467774093,2.5730919946309796,6.620802412834032,2.28570471318006,2.019600747179036,0.8095076147494159
3087,ISOY800106,_quasi_seq_order,0.8080317083312194,2.672727112391601,7.143470217313146,2.2823657942891002,2.13937899597812,0.8089114376392021
5228,ONEK900101,_transition,0.8080175352598102,2.705078352259164,7.3174488918611535,2.2822815451091705,2.076807546939053,0.8132790953358834
2619,GEOR030101,_distribution,0.8078795246875647,2.6150407988837525,6.838438379826574,2.2814616544428907,2.143540820054029,0.8078925903545522
3240,JOND920101,_aa_composition,0.8077916311336476,2.3393582851925245,5.472597186498908,2.2809399583700296,1.929798037019278,0.8133579009049478
2595,GEIM800111,_aa_composition,0.8077823021195112,2.341580351219777,5.482998541218534,2.2808846066008055,1.8203913706267874,0.8092118631451767
3252,JOND920101,_quasi_seq_order,0.8072166208452267,2.681592453584173,7.190938087119586,2.2775357660512086,2.0900016231192216,0.8149656004848586
435,AVBF000106,_aa_composition,0.8071691903497283,2.6895185388684775,7.233509970917231,2.2772556466719345,2.0740002435523555,0.8109888596100764
3600,KARS160113,_aa_composition,0.8071358126619507,2.44165599758222,5.9616840105292255,2.2770585836041075,1.9611022295750031,0.8073035457264073
3159,JANJ780102,_distribution,0.8067961677076284,2.6510292702715046,7.0279561918362665,2.27505621220524,2.186885086788032,0.8171078635086904
7161,RICJ880113,_CTD,0.8062068112075991,2.5462339488618775,6.48330732233675,2.271594170685322,1.9981323808825804,0.8063501311954706
450,AVBF000107,_aa_composition,0.8060593140660124,2.826178070039315,7.987282483571145,2.2707302019569835,2.15318348580855,0.8060594948226439
2813,GRAR740103,_transition,0.8057455368327913,2.7807080549770147,7.732337287014053,2.2688955172191885,2.2159558277426745,0.8057955576588779
5229,ONEK900101,_distribution,0.8056943077419568,3.051025653448341,9.308757537999876,2.2685963980438792,2.4947102914033885,0.8062258165441788
4110,LEVM780101,_aa_composition,0.8055052233057823,2.429261369271312,5.901310800233929,2.2674933849327106,1.800798102142398,0.8070406439254816
4799,NADH010107,_amp_pseudo_AAC,0.8053189384227208,2.845674204118465,8.097861675985259,2.266408274674322,2.255414888672801,0.8073945224564335
3570,KARS160111,_aa_composition,0.8052188581716367,2.8664267815959668,8.216402494250612,2.265825949685315,2.2447229100830284,0.8063056482050387
4763,NADH010105,_transition,0.8051386907630579,2.5731533438407244,6.6211181309187,2.2653598128164742,2.103170814764238,0.8080142248656816
5322,OOBM770105,_quasi_seq_order,0.8047016490164931,3.001593834066332,9.009565544705024,2.2628236641085353,2.2343081882933595,0.8125338744138612
6420,QIAN880128,_aa_composition,0.804054846302698,2.8199701099579975,7.95223142105652,2.259085857201413,2.2996561177146373,0.8112476163342366
7409,ROBB760112,_amp_pseudo_AAC,0.804024728384807,2.620329739241747,6.866127942354721,2.258912259848821,2.0688433613692925,0.8040639950805823
4842,NAGK730103,_quasi_seq_order,0.8038905014720941,2.3938514578415115,5.7305248022099295,2.258139072621393,1.8817092225160903,0.8110259964855671
4664,MUNV940103,_amp_pseudo_AAC,0.8033522284198586,2.7984014209515085,7.831050512783422,2.255046415332112,2.236713150002203,0.8090686496968325
7092,RICJ880108,_quasi_seq_order,0.8032852400762351,2.5188218446862622,6.344463485268705,2.254662421047998,1.9273955933435079,0.8093483642555056
960,CHAM830101,_aa_composition,0.8031111172410568,2.6011175955959565,6.765812746118891,2.2536652213980255,2.139251289381551,0.804587553624724
4963,NAKH900108,_pseudo_AAC,0.8030471831008216,2.916488447288132,8.505904863165139,2.253299403214611,2.324071481249187,0.8031507642419519
4170,LEVM780105,_aa_composition,0.8030429244673583,2.699760126720943,7.288704741832283,2.2532750425053365,2.087051127833759,0.8102933288366656
3015,ISOY800102,_aa_composition,0.8029107948838735,2.5927928117114623,6.722574564462631,2.25251961247465,1.9470057880342704,0.8063399962546027
833,CASG920101,_transition,0.8027872939030494,2.7288955888551643,7.446871134873174,2.2518142016690845,2.1292082500892837,0.8089022503982821
7812,TANS770108,_quasi_seq_order,0.8026243932008312,2.350567867417194,5.525169299334215,2.2508847609961404,1.8180043592117276,0.8051299263567213
3495,KARS160106,_aa_composition,0.8024304845234267,2.2957751538531945,5.27058355704966,2.2497799011871997,1.8635625652963423,0.8058679167400833
952,CHAM820102,_composition,0.8022178019074966,2.7123895371625397,7.3570570013088155,2.2485699394646868,2.2365484996126073,0.8056408510605257
5140,NAKH920107,_conjoint_triad,0.8019830604601254,2.8135649367512916,7.916147653316299,2.247236747750355,2.150744965529753,0.8025661601228391
8472,ZIMJ680104,_quasi_seq_order,0.801669466421356,3.1606226402176296,9.98953547385626,2.245459414664382,2.402237150222721,0.8071727738014023
