,Algorithm,Index,Category,R2,RMSE,MSE,RPD,MAE,Explained Var
437,RandomForestRegressor,QIAN880137,sec_struct,0.4138658639216843,4.535503007197983,20.57078752830196,1.3061753767088484,3.5965849056603805,0.41821861901881896
324,KNN,NAKH900102,composition,0.4138226376531008,4.274560111981513,18.271864150943404,1.3061272154080088,3.4445283018867925,0.4150108519921663
150,PLSRegression,FUKS010101,composition,0.4135974760227369,4.17095000310534,17.39682392840443,1.3058764337715305,3.509076569835644,0.4254667648326413
176,BaggingRegressor,GEOR030103,sec_struct,0.4135507985663959,4.645549503414989,21.581130188679246,1.3058244631975864,3.579433962264152,0.4557800214065481
284,SVR,MANP780101,hydrophobic,0.4135131286068587,3.747998147758664,14.047490115602374,1.3057825260741929,2.9577374371018363,0.44491587480174777
538,BaggingRegressor,WERD780102,hydrophobic,0.4135110599077405,4.541745570833828,20.62745283018869,1.3057802231547702,3.684905660377359,0.451695120368745
313,BaggingRegressor,NADH010101,hydrophobic,0.41347797647642015,4.811402729601326,23.149596226415092,1.3057433956378155,4.0177358490566055,0.4184336693028664
199,AdaBoostRegressor,HUTJ700103,flexibility,0.4134083426546158,4.073343104482067,16.592124046831596,1.3056658914657642,3.1194971847255357,0.42344078549557584
247,BaggingRegressor,KARS160120,meta,0.4134055436524943,4.073651183184952,16.594633962264155,1.3056627763954456,3.2566037735849043,0.4842660397488133
423,RandomForestRegressor,QIAN880123,sec_struct,0.41338258055732896,4.550665396089873,20.708555547169805,1.305637221109316,3.43203773584906,0.4276866683406905
33,BaggingRegressor,BAEK050101,flexibility,0.41321950545474495,4.5873571130901585,21.043845283018864,1.30545578041641,3.675471698113209,0.4209353659754409
85,KNN,CHOP780208,sec_struct,0.4128452041424853,4.476825863412689,20.041969811320755,1.3050396110229667,3.6132075471698113,0.4136418830790258
440,AdaBoostRegressor,RACS770101,geometry,0.4127437247819873,4.746839138680079,22.53248180850503,1.3049268490887893,4.03045036739832,0.4297605049438136
525,KNN,VASM830101,meta,0.4126514550550803,5.002480139607735,25.024807547169814,1.3048243460910522,4.177735849056603,0.4130132189318003
218,SVR,JUKT750101,composition,0.4126323246600716,4.311416388968514,18.5883112790663,1.3048030970425784,3.5716185540022214,0.4645075531356992
298,BaggingRegressor,MEIH800103,geometry,0.4122841951777799,4.016375677760443,16.131273584905667,1.3044165941534018,3.1469811320754717,0.41735363897371397
83,BaggingRegressor,CHOP780206,sec_struct,0.41209456020801305,4.738586685245392,22.454203773584894,1.3042062006655701,3.8388679245283015,0.41585280874285996
163,BaggingRegressor,GEIM800101,sec_struct,0.41199235753083774,4.240426286865465,17.981215094339632,1.3040928525148294,3.4626415094339626,0.42073239553363495
193,KNN,GUYH850105,hydrophobic,0.4119164260347173,5.171528732779338,26.744709433962264,1.3040086596192066,4.3290566037735845,0.4859956714429836
264,RandomForestRegressor,KUMS000104,composition,0.41177985764640995,4.2021976393311125,17.658464999999975,1.3038572735257723,3.297905660377353,0.41918854871959854
357,SVR,OOBM850103,sec_struct,0.4117758932086023,4.429407964779361,19.619654918450827,1.3038528797328957,3.582488912829945,0.4238887233733421
19,SVR,AURR980116,sec_struct,0.4116695922293288,4.543021155176193,20.63904121637843,1.3037350827455532,3.572299709390082,0.4273347820503188
75,KNN,CHOC760103,hydrophobic,0.4116448670108964,4.009765438018105,16.078218867924527,1.3037076881741771,3.206037735849056,0.4240672368395684
178,AdaBoostRegressor,GEOR030105,sec_struct,0.4116121745538276,4.0526814799069975,16.42422717758117,1.3036714688662308,3.327315125719508,0.41499647624375935
159,SVR,FUKS010110,composition,0.411592493510464,4.337879279962846,18.817196647530974,1.3036496660943593,3.445716347420608,0.4161559950832581
209,PLSRegression,JANJ780101,hydrophobic,0.41158775372306505,4.338920363363215,18.826229919607968,1.3036444154943394,3.4473518284237414,0.47598967320626
195,SVR,HOPA770101,polar,0.4113659136131271,4.674341069812211,21.849464436933168,1.3033987383578711,3.8019323880422977,0.4269986220827947
92,KNN,CHOP780215,sec_struct,0.41104432708329897,4.592514828808961,21.091192452830192,1.3030428433984922,3.537735849056604,0.4995195120801943
229,DecisionTreeRegressor,KARS160102,meta,0.4109276842121568,4.712148090058451,22.204339622641516,1.302913828522808,3.7603773584905666,0.4112133803644293
236,SVR,KARS160109,meta,0.4109251935433088,4.248853776909674,18.052758417559602,1.3029110740930832,3.39466718825827,0.4207722139921656
370,PLSRegression,PALJ810111,sec_struct,0.4108881080942949,4.551176515482973,20.713207675083734,1.3028700633756505,3.769988348332109,0.4152153254442449
442,BaggingRegressor,RACS770103,geometry,0.4108650993844094,4.751933469453589,22.580871698113217,1.302844621280832,4.038867924528302,0.4151824748773469
224,BaggingRegressor,KANM800104,sec_struct,0.410665096823017,3.9493429116705303,15.597309433962266,1.30262352935899,3.2539622641509434,0.4114584803436402
13,RandomForestRegressor,AURR980110,sec_struct,0.4106498126454093,4.337438342773126,18.81337137735848,1.3026066381634915,3.4161698113207573,0.4288256351264884
203,SVR,ISOY800104,sec_struct,0.41062792255315617,5.359049844599908,28.71941523690629,1.302582447634843,4.465259753752643,0.41909243029240817
223,SVR,KANM800103,sec_struct,0.4105870467680857,4.1339287082346505,17.089366564766603,1.3025372798089363,3.3002519448999954,0.454916974123658
381,KNN,PONP800101,hydrophobic,0.41055389875892223,4.417073222061936,19.510535849056613,1.302500654641148,3.544150943396228,0.4151003169806641
543,PLSRegression,WILM950103,hydrophobic,0.41054684826929655,4.883183871990468,23.845484727667817,1.3024928649679681,3.9502989695896202,0.4217886445433857
194,KNN,HARY940101,geometry,0.4105417283412499,5.034161038195994,25.342777358490572,1.3024872083468368,4.211320754716982,0.4361391782676709
87,SVR,CHOP780210,sec_struct,0.4105400917072812,4.471161618601389,19.9912862196542,1.3024854001693351,3.487126080716918,0.4109755716537283
541,PLSRegression,WILM950101,hydrophobic,0.4105241106627016,4.248829881501422,18.052555361939387,1.30246774446984,3.582593026762316,0.4331290605447095
353,RandomForestRegressor,OOBM770104,geometry,0.410424063984454,4.1016751800964055,16.82373928301888,1.302357230207024,3.2646415094339645,0.4215506373094768
398,KNN,PTIO830102,sec_struct,0.41035945796864537,4.3533123368174245,18.951328301886786,1.3022858796038108,3.4139622641509417,0.4155944379094092
103,BaggingRegressor,CORJ870104,hydrophobic,0.4100065480345804,4.6517397840880905,21.638683018867923,1.3018963342877896,3.759622641509434,0.4207829706062556
16,KNN,AURR980113,sec_struct,0.4098900145508585,5.006637858035013,25.066422641509444,1.3017677802810677,4.1098113207547184,0.41041306436119096
303,PLSRegression,MIYS990103,hydrophobic,0.4098387910435005,4.183283121024768,17.49985767065073,1.3017112850748151,3.4483223175333526,0.4098440673442101
441,RandomForestRegressor,RACS770102,geometry,0.40983171576334104,4.407768114898622,19.428419754716955,1.301703482215971,3.4638301886792435,0.4224691182669564
126,KNN,FASG760103,observable,0.4095670683948811,4.556973507402674,20.766007547169824,1.3014117208711131,3.566037735849058,0.410085978191974
125,AdaBoostRegressor,FASG760102,observable,0.4095418621769437,4.503836470496362,20.284542952973112,1.3013839424263265,3.351040093797791,0.4099522588354908
261,PLSRegression,KUMS000101,composition,0.40953418083157545,4.440127352016389,19.71473090212407,1.3013754775739126,3.7877841170279933,0.4296068746134701
499,KNN,ROSM880102,hydrophobic,0.4093449071127109,4.987400729612156,24.874166037735854,1.301166949860163,3.7694339622641513,0.4524643733825392
413,PLSRegression,QIAN880113,sec_struct,0.4093246817705939,3.9124557336024255,15.307309867398493,1.30114467300926,3.2785887784730683,0.41052148640860575
130,AdaBoostRegressor,FAUJ830101,hydrophobic,0.4092229734504699,4.1571681777470095,17.282047258072392,1.3010326654926538,3.4919344101444905,0.4172450428318733
265,SVR,KYTJ820101,hydrophobic,0.4091157711234061,4.196494626601224,17.610567151092933,1.3009146389409558,3.2803096396065503,0.4462244204731893
561,KNN,ZIMJ680101,hydrophobic,0.4089435520448371,4.491238430712562,20.17122264150943,1.300725098124971,3.6479245283018864,0.41662715091440106
542,SVR,WILM950102,hydrophobic,0.4089434944108304,4.236502280185755,17.947951570019104,1.300725034708022,3.3230404812067893,0.4095125374179023
69,AdaBoostRegressor,CHAM830106,geometry,0.4088157821621835,3.972114078009157,15.777690248718535,1.3005845307106494,3.221648270067569,0.45437835134628496
493,SVR,ROBB760112,sec_struct,0.40876372980742826,4.330200248652228,18.750634193427814,1.3005272778145556,3.4702254943945112,0.4165292717385204
166,PLSRegression,GEIM800104,sec_struct,0.4087617335704496,4.153180734078927,17.248910209924382,1.3005250822844434,3.353798130761514,0.40952596935475016
171,RandomForestRegressor,GEIM800109,sec_struct,0.4087423678058474,4.240966915381265,17.985800377358483,1.3005037837273807,3.5694339622641493,0.4193636805114095
240,BaggingRegressor,KARS160113,meta,0.4086742900435832,3.5875176680913947,12.870283018867918,1.3004289197951355,2.6543396226415084,0.4295904495809989
560,SVR,ZHOH040103,hydrophobic,0.4085773898413403,4.457237437493482,19.866965574193465,1.3003223826209438,3.444099349914713,0.4092374661665797
384,SVR,PONP800104,hydrophobic,0.4085518428726997,4.9723613532313005,24.724377427108212,1.3002942993025184,4.028868644007405,0.4604657944672919
498,KNN,ROSM880101,hydrophobic,0.4085196283932634,4.422294290575065,19.55668679245282,1.300258889104357,3.549056603773585,0.4308883909287028
10,BaggingRegressor,AURR980107,sec_struct,0.4084350911398637,4.671051354322384,21.81872075471698,1.3001659793992233,3.8011320754716977,0.438660820717247
104,PLSRegression,CORJ870105,hydrophobic,0.40840859822679176,4.870024793944999,23.717141493639026,1.300136866763533,4.066773128350001,0.4109662514006943
415,KNN,QIAN880115,sec_struct,0.4083652621746055,4.664092461622737,21.75375849056604,1.3000892496889325,3.654716981132075,0.4098684169759761
33,PLSRegression,BAEK050101,flexibility,0.40836017592256335,4.470074041261756,19.98156193436221,1.3000836613262634,3.793230722264637,0.418593541598991
289,KNN,MAXF760105,sec_struct,0.4081509955484423,4.627172411776104,21.410724528301888,1.2998538932450214,3.6562264150943387,0.4201096573493216
455,AdaBoostRegressor,RACS820113,geometry,0.4080275749303213,3.8095690312917183,14.512816204176922,1.2997183825970446,3.095401237672132,0.4629602628759112
375,BaggingRegressor,PALJ810116,sec_struct,0.4079146943140244,4.364032668538981,19.04478113207547,1.2995944815274023,3.4143396226415086,0.4238627948678733
345,SVR,NISK860101,geometry,0.4077962427394665,4.257488959126603,18.126212237084935,1.2994645037037562,3.3033241991561537,0.4165926376330755
135,RandomForestRegressor,FAUJ880105,geometry,0.4077752277679174,4.217695619603509,17.78895633962263,1.2994414478868477,3.3957735849056565,0.4215194644265817
73,SVR,CHOC760101,hydrophobic,0.40776709252878784,4.659058106422968,21.706822439025586,1.2994325229325907,3.658280449888703,0.4409528631117909
227,PLSRegression,KARP850103,flexibility,0.4076203615891866,3.949240125908307,15.59649757208426,1.299271579889424,3.2455101893378258,0.45063823818811605
174,DecisionTreeRegressor,GEOR030101,sec_struct,0.4074723503539577,5.095614096344808,25.965283018867925,1.29910929311476,3.924528301886793,0.4142106263678592
421,KNN,QIAN880121,sec_struct,0.4073640265030838,4.761123222478352,22.668294339622644,1.298990560065524,4.066037735849057,0.41469214968527823
313,SVR,NADH010101,hydrophobic,0.4073413359317937,4.393875735318543,19.306143977421065,1.2989656932055422,3.5070876079133333,0.4082908714911167
503,KNN,SIMZ760101,hydrophobic,0.4072905165824454,4.368143684138952,19.08067924528301,1.298910004872342,3.4777358490566033,0.4446968466460008
52,PLSRegression,BUNA790103,observable,0.40727115606439024,4.078736359244303,16.63609028822147,1.2988887913138885,3.5330713299953365,0.40953885643608257
298,PLSRegression,MEIH800103,geometry,0.4071109566608785,4.471828529169488,19.997250394294152,1.2987132987240115,3.787299460536348,0.4112085118512812
183,AdaBoostRegressor,GOLD730101,hydrophobic,0.4071006474727607,3.941688137142152,15.536905370487164,1.2987020078212208,3.137658105757264,0.4789294492907205
43,PLSRegression,BIOV880102,hydrophobic,0.40709206438235934,4.470383921491627,19.98433240553085,1.2986926076121754,3.946645823534866,0.4204009535355048
184,AdaBoostRegressor,GOLD730102,geometry,0.4070794560689151,4.584893861505798,21.021251721273558,1.2986787993450457,3.6094970683287855,0.4466044687267176
433,BaggingRegressor,QIAN880133,sec_struct,0.4069516783482948,3.894254597214277,15.165218867924533,1.2985388856566102,3.0079245283018863,0.4277588647979959
319,AdaBoostRegressor,NADH010107,hydrophobic,0.4065292127265191,4.1547747430217274,17.26215316525127,1.2980766171564977,3.040395806659712,0.4200787728049956
563,SVR,ZIMJ680103,polar,0.4063553222644624,4.875868057578972,23.774089314918953,1.2978864868619446,3.889164748421365,0.4064538733814573
248,SVR,KARS160121,meta,0.4063081044146284,4.382224693144672,19.20389326120692,1.2978348737034615,3.475944791738957,0.4542199920895608
339,SVR,NAKH920104,composition,0.4062404936219213,4.572848759466481,20.91094577695414,1.297760980029552,3.6179463062096033,0.4160870660095992
180,KNN,GEOR030107,sec_struct,0.4060207619815309,4.547745035252127,20.68198490566037,1.2975209164819217,3.664528301886791,0.40732628398482695
153,BaggingRegressor,FUKS010104,composition,0.4058248966191659,4.410219906381259,19.45003962264152,1.297307039839939,3.4190566037735866,0.4062606589054549
238,PLSRegression,KARS160111,meta,0.40575194288028493,4.497810381044334,20.23029822383017,1.2972274044899894,3.6948987125808865,0.4060044288607424
31,DecisionTreeRegressor,AVBF000108,polar,0.4054741090836922,5.229019172792729,27.34264150943396,1.2969242589606709,4.162264150943397,0.41506510909932814
337,RandomForestRegressor,NAKH920102,composition,0.4053858844585128,4.289948269028824,18.403656150943398,1.296828041179938,3.764905660377359,0.4271568492826103
483,SVR,ROBB760102,sec_struct,0.4053226642178988,4.878467408854413,23.799444259254688,1.2967591063517874,4.0628759619761965,0.4552947874159092
295,BaggingRegressor,MEEJ810102,hydrophobic,0.4052958760493638,4.6787137403511805,21.890362264150934,1.2967299000698005,3.9260377358490564,0.4099684010986887
202,SVR,ISOY800103,sec_struct,0.4052538612488473,4.039014590623967,16.313638863273294,1.296684096653222,3.1913539669543827,0.4950264980919618
358,RandomForestRegressor,OOBM850104,sec_struct,0.4050652776569269,4.569961376328261,20.884546981132104,1.2964785676123147,3.6061132075471742,0.4057316327430903
146,RandomForestRegressor,FINA910102,sec_struct,0.4049661803801585,4.04967154037283,16.39983958490565,1.2963706049715145,3.070226415094341,0.4068987949787257
497,SVR,ROSG850102,hydrophobic,0.4049218429377381,5.064664027972267,25.650821716236266,1.2963223097795014,4.393318802450756,0.4054732526880697
316,DecisionTreeRegressor,NADH010104,hydrophobic,0.40489215483607865,4.759122322762766,22.64924528301887,1.2962899746079692,3.666037735849057,0.4162852324290349
173,SVR,GEIM800111,sec_struct,0.4048680110991052,4.3778100001845965,19.16522039771625,1.2962636799353582,3.5851413708610482,0.4593497465720965
175,BaggingRegressor,GEOR030102,sec_struct,0.4048479297607259,4.787857085554885,22.92357547169811,1.2962418107942846,3.6979245283018862,0.4080696104080476
134,SVR,FAUJ880104,geometry,0.4048358146667495,4.437374208478055,19.690289866066244,1.2962286176522415,3.488354551793644,0.4334332161675026
175,RandomForestRegressor,GEOR030102,sec_struct,0.4047184046401632,4.524050818826066,20.4670358113208,1.2961007808917269,3.957811320754721,0.4048545401324951
239,KNN,KARS160112,meta,0.4045905723417901,4.898293888576708,23.99328301886793,1.295961639296112,4.029433962264152,0.4046658974898095
387,PLSRegression,PONP800107,hydrophobic,0.4045066558695845,4.526739807026547,20.491373280518747,1.2958703231113415,3.8220794846905513,0.4045192917509113
171,BaggingRegressor,GEIM800109,sec_struct,0.404358082393906,4.5472083494804725,20.677103773584925,1.2957086958318016,3.6250943396226423,0.4044572716389168
430,PLSRegression,QIAN880130,sec_struct,0.4041238049979067,4.275116824252094,18.276623861003298,1.2954539574277184,3.3810785035674,0.4072440154482635
111,RandomForestRegressor,CRAJ730102,sec_struct,0.4039807606432201,4.418936429709227,19.52699916981132,1.295298493910028,3.5501509433962264,0.4079822621186168
200,AdaBoostRegressor,ISOY800101,sec_struct,0.40391230998563576,4.371566374024007,19.1105925624974,1.2952241201386003,3.4769175411341564,0.40396093289556734
108,SVR,COSI940101,polar,0.40380048739883656,4.250719817731019,18.068618968851226,1.2951026489695825,3.4016579195355408,0.4180658683280877
493,BaggingRegressor,ROBB760112,sec_struct,0.4036379791897109,4.245307731584257,18.02263773584906,1.2949261796903495,3.2433962264150944,0.4090125325860192
353,AdaBoostRegressor,OOBM770104,geometry,0.4036337024808002,4.885887366462499,23.87189535775785,1.2949215365437778,3.9144700913709833,0.42506516605941336
71,SVR,CHAM830108,geometry,0.40356977145079503,4.820459783712127,23.23683252638597,1.2948521337182664,4.093416037807576,0.40406221171629786
328,BaggingRegressor,NAKH900106,composition,0.403347210754264,4.825029279410624,23.280907547169804,1.2946106112807718,3.803584905660376,0.4639638446821266
134,PLSRegression,FAUJ880104,geometry,0.403226719291036,4.39050248211016,19.276512045415476,1.2944799105553333,3.4664156247354088,0.4032861368123579
73,PLSRegression,CHOC760101,hydrophobic,0.4031820646199451,4.958751620837745,24.58921763716096,1.2944314823392007,4.097211581991781,0.4269803661454451
264,SVR,KUMS000104,composition,0.4030967739559951,5.018349277830524,25.18382947430213,1.2943389992867889,4.127600538161629,0.4124649660632532
561,PLSRegression,ZIMJ680101,hydrophobic,0.4030162904884651,4.582034409934434,20.995039333823193,1.294251746987887,3.6428881775521194,0.4285002119002053
84,AdaBoostRegressor,CHOP780207,sec_struct,0.40291566013718894,4.6842367192180285,21.94207364167048,1.2941426782288452,3.717128305881378,0.4925594994506577
401,BaggingRegressor,QIAN880101,sec_struct,0.40280089518060297,4.013233768797784,16.10604528301887,1.2940183232497235,3.2135849056603774,0.4141330822138957
293,BaggingRegressor,MEEJ800102,hydrophobic,0.4026471854332979,4.316704936573029,18.63394150943396,1.2938518253094562,3.101698113207548,0.406324267756164
342,PLSRegression,NAKH920107,composition,0.402585383543294,5.053345803853205,25.536303813320774,1.2937848997990138,3.8627117779945026,0.4028171028100472
290,SVR,MAXF760106,sec_struct,0.4025431740313085,4.3150770333205966,18.61988980349087,1.293739196920223,3.4832542552376,0.4879809666301462
148,KNN,FINA910104,sec_struct,0.4024858383636667,4.784157819066575,22.888166037735854,1.2936771237637041,3.891320754716981,0.409960609870432
268,SVR,LEVM760102,geometry,0.4024163767568811,4.835780887896648,23.38477679574649,1.2936019347025955,3.8339724699058286,0.4290836266608533
313,PLSRegression,NADH010101,hydrophobic,0.4021866272020579,4.356956618243555,18.98307097325632,1.2933533345183437,3.6401271678452147,0.41011982934562174
353,SVR,OOBM770104,geometry,0.402104929760035,4.789157511259552,22.936029667653784,1.2932649684537236,3.8302415507019214,0.4031979471197613
425,SVR,QIAN880125,sec_struct,0.4020907240370917,4.159852841802096,17.30437566544898,1.2932496050251086,3.1790623750930367,0.4540939390950993
48,RandomForestRegressor,BULH740101,hydrophobic,0.4020418557146261,4.19723827215081,17.616809113207516,1.2931967583245307,3.2550754716981096,0.4428857283059974
313,RandomForestRegressor,NADH010101,hydrophobic,0.4020308443305776,3.86880542969405,14.967655452830165,1.2931848513962407,3.0938301886792434,0.4021457990976174
45,RandomForestRegressor,BLAS910101,hydrophobic,0.40187421182909777,4.598499942044271,21.146201716981164,1.293015515744144,3.8138679245283034,0.4030037017338082
206,RandomForestRegressor,ISOY800107,sec_struct,0.4018707460560443,4.3546313168465085,18.962813905660347,1.2930117696434522,3.3423962264150906,0.4049015844547729
94,KNN,CIDH920101,hydrophobic,0.40178334209394573,4.347001569071424,18.89642264150943,1.292917306810817,3.5464150943396224,0.40193930203014816
561,SVR,ZIMJ680101,hydrophobic,0.4015138548057089,4.8470597305707885,23.493988031720953,1.2926261856103738,3.807946856700757,0.4291081303601979
509,PLSRegression,SUEM840102,observable,0.40142360709397096,4.5107761095355885,20.34710111035703,1.2925287369353242,3.7999320560341263,0.4074494728073267
158,PLSRegression,FUKS010109,composition,0.4012969320507658,4.088368110773047,16.71475380918597,1.2923919915235045,3.4858140886399545,0.40201080895590935
220,RandomForestRegressor,JURD980101,hydrophobic,0.40129118551068177,4.51031111548755,20.342906358490545,1.2923857891760318,3.65401886792453,0.40129164317123905
541,BaggingRegressor,WILM950101,hydrophobic,0.40128545851554975,3.925190777721439,15.407122641509433,1.2923796080126306,3.1326415094339617,0.4013369886345716
210,SVR,JANJ780102,hydrophobic,0.4012524655534897,3.822133217220701,14.608702330181865,1.292344000334661,2.853249825611915,0.4279443385430383
401,PLSRegression,QIAN880101,sec_struct,0.4008769325420779,4.062487368350648,16.503803618008572,1.2919389133548065,3.276695119829278,0.4011531723739484
116,SVR,DESM900101,composition,0.4006559456646742,4.841675803775968,23.44182458886966,1.2917007130538358,3.9078615072456047,0.4333775170513546
400,SVR,PUNT030102,composition,0.4005347376400203,4.533407792025264,20.55178620879537,1.2915701196595324,3.5390094752148418,0.4542557389567988
226,AdaBoostRegressor,KARP850102,flexibility,0.4005182774726834,4.102934828583968,16.834074207607358,1.2915523880044781,3.1358965023394885,0.4035942211552358
84,BaggingRegressor,CHOP780207,sec_struct,0.4004868860369888,4.831489476966472,23.343290566037744,1.2915185737195718,3.6962264150943387,0.41841357555241976
311,SVR,MUNV940104,sec_struct,0.40014114100332576,4.4603903972568135,19.895082495940798,1.2911463190733976,3.483312281852074,0.4273717386310813
296,SVR,MEIH800101,geometry,0.4001136879806192,4.678031722602008,21.883980797670727,1.2911167749130732,3.742609673211928,0.4365217143324072
463,SVR,RADA880107,hydrophobic,0.40007745267494654,5.097039057967747,25.97980715844873,1.2910777826150952,4.143661250551127,0.41297639846481904
492,KNN,ROBB760111,sec_struct,0.4000206088941305,4.656797020545993,21.685758490566037,1.291016620946919,3.7626415094339625,0.4525368500698026
413,DecisionTreeRegressor,QIAN880113,sec_struct,0.3999617561203178,4.8871027802682505,23.883773584905658,1.2909533068389376,3.8792452830188666,0.40638558309484585
307,BaggingRegressor,MONM990201,sec_struct,0.3999235873317136,4.242615782656413,17.999788679245288,1.2909122496448948,3.5690566037735856,0.4075684668616543
510,AdaBoostRegressor,SUYM030101,flexibility,0.3998859239823991,4.069246196813649,16.558764610282346,1.2908717399786394,3.175970247738353,0.4681704093873373
65,SVR,CHAM830102,sec_struct,0.3998680758849781,4.899535912146313,24.005452154411408,1.2908525443860108,3.7597408906567975,0.4122176265585775
376,DecisionTreeRegressor,PARJ860101,observable,0.3998318749870304,4.737665215917352,22.44547169811321,1.2908136130233119,3.933962264150943,0.4050887563375286
464,KNN,RADA880108,polar,0.3998148303283209,4.511452094392668,20.353199999999994,1.2907952839851995,3.6615094339622636,0.4595285158648929
133,KNN,FAUJ880103,geometry,0.3997836777461487,4.859502265062846,23.614762264150944,1.2907617859558702,3.518490566037736,0.42679798690875415
192,PLSRegression,GUYH850104,hydrophobic,0.3996725395695824,3.905130512282361,15.250044317958698,1.2906423015405504,3.3526536770190583,0.4283129507708405
562,SVR,ZIMJ680102,geometry,0.3996624086671572,4.544239992183108,20.650117106556333,1.2906314114792123,3.6708469135046418,0.4127201767326052
344,PLSRegression,NISK800101,geometry,0.3995199355467097,4.315316649637237,18.621957786636344,1.2904782913309956,3.4788174562122363,0.3999115563484007
257,PLSRegression,KRIW790101,geometry,0.3993709991320848,4.648382333337414,21.60745831688339,1.2903182831347155,3.8048325581926954,0.4018955146293893
374,KNN,PALJ810115,sec_struct,0.3993152390819053,4.4244901635722025,19.57611320754717,1.2902583932501486,3.5762264150943386,0.4655364634151139
304,SVR,MIYS990104,hydrophobic,0.39924980937699295,4.5123913805686495,20.361675971430248,1.2901881281665724,3.5782880226586,0.4289059427549025
503,SVR,SIMZ760101,hydrophobic,0.3992397927543641,4.819469760850004,23.2272887757476,1.2901773723098149,3.862573436612197,0.404471397389105
56,AdaBoostRegressor,CEDJ970101,composition,0.3989606834992088,4.644001501462788,21.566749945588636,1.2898777727238313,3.5489168013376418,0.39898290823069016
278,RandomForestRegressor,LEVM780105,sec_struct,0.3989229627436408,4.2514392035976165,18.074735301886736,1.2898372987708038,3.5051886792452778,0.4700827787621071
502,SVR,ROSM880105,hydrophobic,0.39888450117550656,4.171700806277891,17.403087617099605,1.2897960338568104,3.4342874711627474,0.43619428139713945
351,SVR,OOBM770102,geometry,0.3987839906090217,4.568060659824144,20.867178191832988,1.2896882160786516,3.5092844337774576,0.3988401836016297
442,PLSRegression,RACS770103,geometry,0.39874218153722585,4.601732365905392,21.175940767421235,1.2896433754105106,3.714827414039184,0.4061173685558261
415,PLSRegression,QIAN880115,sec_struct,0.3984716308631336,4.52004646512129,20.430820046855462,1.2893533199914995,3.683754223637896,0.3986940469212734
272,PLSRegression,LEVM760106,geometry,0.3982239700248603,4.243393175709847,18.0063856436609,1.2890879761017646,3.5726038881066744,0.4291867519360272
277,SVR,LEVM780104,sec_struct,0.39817669778853626,4.447688141181712,19.78192980120843,1.289037347231199,3.574913445354321,0.4043759764223461
491,SVR,ROBB760110,sec_struct,0.39816864220284265,4.891366698963948,23.92546818373345,1.2890287202417388,3.6736717601386313,0.3981686971610892
92,RandomForestRegressor,CHOP780215,sec_struct,0.3980808965465843,4.7357293993002,22.427132943396234,1.2889347617739662,3.529132075471697,0.41946996948259896
151,PLSRegression,FUKS010102,composition,0.397917365415681,4.345938834351366,18.88718435192331,1.2887597066722272,3.732284105379503,0.3990547193585836
522,PLSRegression,TANS770110,sec_struct,0.3978821150338028,4.7062268257984545,22.14857093586498,1.2887219815540516,3.8026053993436832,0.4036408340532169
122,SVR,EISD860103,hydrophobic,0.3978689447509438,4.900365537183063,24.01358239801146,1.2887078875078408,3.8612184335934026,0.4044500826097672
363,DecisionTreeRegressor,PALJ810104,sec_struct,0.3978010684443663,5.247802774710968,27.539433962264148,1.2886352576906253,4.054716981132076,0.3994377690241436
44,PLSRegression,BLAM930101,sec_struct,0.3976620132653934,4.310518295287477,18.58056797400805,1.288486502545242,3.5359771536572846,0.3977139864372968
389,SVR,PONP930101,hydrophobic,0.3976588215492435,4.803690659165764,23.07544394895641,1.28848308879173,3.9342336855026345,0.4046636100629204
408,BaggingRegressor,QIAN880108,sec_struct,0.39736677688804267,4.7970635672174025,23.01181886792454,1.288170842309807,3.784528301886793,0.432927039465269
366,PLSRegression,PALJ810107,sec_struct,0.3973374244463166,4.171154207947136,17.398527426475095,1.2881394720028398,3.4194791518121135,0.4273307728808148
283,SVR,LIFS790103,sec_struct,0.3971783854665094,4.330446818171265,18.752769645009643,1.2879695395581747,3.540564845666953,0.4081433494354421
535,BaggingRegressor,WARP780101,geometry,0.3971673716243405,5.176445746459412,26.79559056603773,1.2879577738064945,4.2243396226415095,0.411955471855514
153,DecisionTreeRegressor,FUKS010104,composition,0.3970149094641232,4.874829460006877,23.763962264150944,1.2877949362491377,3.752830188679245,0.3989141150767749
359,KNN,OOBM850105,sec_struct,0.3969795738687596,4.334117393992192,18.784573584905655,1.2877572048013723,3.5343396226415087,0.4202040944602573
141,BaggingRegressor,FAUJ880111,polar,0.3969376201269656,4.522270390269076,20.450929482704414,1.287712410784433,3.5734119496855348,0.4016776518977371
208,KNN,JACR890101,hydrophobic,0.396833337282918,4.797426196744203,23.01529811320755,1.2876010882217157,3.945283018867925,0.4918175261927448
111,PLSRegression,CRAJ730102,sec_struct,0.3967140241544894,4.18544621448252,17.51796001432605,1.2874737561464435,3.476770692791222,0.4104144341502266
456,SVR,RACS820114,geometry,0.39648361707269,4.383384314976899,19.214058052785496,1.2872279704498784,3.6778546733915967,0.4633917833823774
366,DecisionTreeRegressor,PALJ810107,sec_struct,0.39647482594610217,4.529109204764138,20.512830188679246,1.2872185953436437,3.3886792452830186,0.3990238108455453
243,SVR,KARS160116,meta,0.3964001792178092,4.441603597946483,19.727842521291155,1.2871389982129318,3.462071533045965,0.4046432743531637
